EventName,RoundNumber,eventYear,Team,Compound,Driver,Stint,bestPreRaceTime,bestLapTimeIsFrom,meanAirTemp,meanTrackTemp,meanHumid,Rainfall,GridPosition,Position,raceStintsNums,TyreAge,lapNumberAtBeginingOfStint,StintLen,CircuitLength,designedLaps
German Grand Prix,11,2019,Red Bull Racing,INTERMEDIATE,VER,4.0,72.113,Qualifying,21.666666666666668,26.916666666666668,88.21666666666665,1.0,2.0,1.0,4.0,1.0,30.0,12.0,4.575,67
German Grand Prix,11,2019,Red Bull Racing,INTERMEDIATE,VER,5.0,72.113,Qualifying,21.7,26.72,87.38,1.0,2.0,1.0,5.0,1.0,42.0,5.0,4.575,67
German Grand Prix,11,2019,Red Bull Racing,MEDIUM,VER,3.0,72.113,Qualifying,21.699999999999996,26.525,87.875,1.0,2.0,1.0,3.0,3.0,26.0,4.0,4.575,67
German Grand Prix,11,2019,Red Bull Racing,SOFT,GAS,3.0,72.18,Qualifying,21.75,26.5,87.8,1.0,4.0,14.0,3.0,3.0,27.0,2.0,4.575,67
German Grand Prix,11,2019,Red Bull Racing,SOFT,GAS,5.0,72.18,Qualifying,21.733333333333334,26.626666666666665,86.53333333333333,0.9333333333333333,4.0,14.0,5.0,4.0,47.0,15.0,4.575,67
German Grand Prix,11,2019,Red Bull Racing,SOFT,VER,6.0,72.113,Qualifying,21.733333333333334,26.60555555555556,86.61666666666666,0.8333333333333334,2.0,1.0,6.0,1.0,47.0,18.0,4.575,67
German Grand Prix,11,2019,Red Bull Racing,WET,GAS,1.0,72.18,Qualifying,21.166666666666668,26.3,88.03333333333335,1.0,4.0,14.0,1.0,1.0,1.0,3.0,4.575,67
German Grand Prix,11,2019,Red Bull Racing,WET,VER,1.0,72.113,Qualifying,21.166666666666668,26.3,88.03333333333335,1.0,2.0,1.0,1.0,1.0,1.0,3.0,4.575,67
German Grand Prix,11,2019,Renault,INTERMEDIATE,HUL,2.0,72.766,Qualifying,21.508333333333336,26.21666666666667,87.53333333333335,1.0,9.0,16.0,2.0,1.0,4.0,12.0,4.575,67
German Grand Prix,11,2019,Renault,INTERMEDIATE,HUL,3.0,72.766,Qualifying,21.614285714285717,26.38571428571428,87.5357142857143,1.0,9.0,16.0,3.0,1.0,16.0,14.0,4.575,67
German Grand Prix,11,2019,Renault,INTERMEDIATE,HUL,4.0,72.766,Qualifying,21.69,26.910000000000004,88.31,1.0,9.0,16.0,4.0,1.0,30.0,10.0,4.575,67
German Grand Prix,11,2019,Renault,INTERMEDIATE,RIC,2.0,72.799,Qualifying,21.52,26.23,87.88,1.0,13.0,19.0,2.0,1.0,4.0,10.0,4.575,67
German Grand Prix,11,2019,Renault,WET,HUL,1.0,72.766,Qualifying,21.166666666666668,26.3,88.03333333333335,1.0,9.0,16.0,1.0,1.0,1.0,3.0,4.575,67
German Grand Prix,11,2019,Renault,WET,RIC,1.0,72.799,Qualifying,21.166666666666668,26.3,88.03333333333335,1.0,13.0,19.0,1.0,1.0,1.0,3.0,4.575,67
German Grand Prix,11,2019,Toro Rosso,INTERMEDIATE,ALB,2.0,73.461,Qualifying,21.567999999999998,26.308000000000003,87.63600000000001,1.0,16.0,6.0,2.0,1.0,3.0,25.0,4.575,67
German Grand Prix,11,2019,Toro Rosso,INTERMEDIATE,ALB,4.0,73.461,Qualifying,21.688888888888886,26.855555555555554,88.03888888888889,1.0,16.0,6.0,4.0,1.0,29.0,18.0,4.575,67
German Grand Prix,11,2019,Toro Rosso,INTERMEDIATE,KVY,2.0,73.135,Qualifying,21.568181818181817,26.272727272727273,87.65,1.0,14.0,3.0,2.0,1.0,4.0,22.0,4.575,67
German Grand Prix,11,2019,Toro Rosso,INTERMEDIATE,KVY,4.0,73.135,Qualifying,21.711764705882356,26.88823529411765,88.21764705882353,1.0,14.0,3.0,4.0,1.0,29.0,17.0,4.575,67
German Grand Prix,11,2019,Toro Rosso,SOFT,ALB,3.0,73.461,Qualifying,21.7,26.4,88.5,1.0,16.0,6.0,3.0,1.0,28.0,1.0,4.575,67
German Grand Prix,11,2019,Toro Rosso,SOFT,ALB,5.0,73.461,Qualifying,21.744444444444447,26.644444444444446,86.54444444444444,0.8333333333333334,16.0,6.0,5.0,1.0,47.0,18.0,4.575,67
German Grand Prix,11,2019,Toro Rosso,SOFT,KVY,3.0,73.135,Qualifying,21.7,26.5,88.10000000000001,1.0,14.0,3.0,3.0,4.0,26.0,3.0,4.575,67
German Grand Prix,11,2019,Toro Rosso,SOFT,KVY,5.0,73.135,Qualifying,21.742105263157896,26.631578947368425,86.55789473684212,0.8421052631578947,14.0,3.0,5.0,1.0,46.0,19.0,4.575,67
German Grand Prix,11,2019,Toro Rosso,WET,ALB,1.0,73.461,Qualifying,21.1,26.25,87.8,1.0,16.0,6.0,1.0,1.0,1.0,2.0,4.575,67
German Grand Prix,11,2019,Toro Rosso,WET,KVY,1.0,73.135,Qualifying,21.166666666666668,26.3,88.03333333333335,1.0,14.0,3.0,1.0,1.0,1.0,3.0,4.575,67
German Grand Prix,11,2019,Williams,INTERMEDIATE,KUB,2.0,74.839,Qualifying,21.54375,26.23125,87.625,1.0,18.0,10.0,2.0,1.0,8.0,16.0,4.575,67
German Grand Prix,11,2019,Williams,INTERMEDIATE,KUB,3.0,74.839,Qualifying,21.8,26.6875,88.1125,1.0,18.0,10.0,3.0,1.0,24.0,8.0,4.575,67
German Grand Prix,11,2019,Williams,INTERMEDIATE,KUB,4.0,74.839,Qualifying,21.639999999999997,26.833333333333332,87.88666666666667,1.0,18.0,10.0,4.0,1.0,32.0,15.0,4.575,67
German Grand Prix,11,2019,Williams,INTERMEDIATE,RUS,2.0,74.721,Qualifying,21.547058823529408,26.24705882352941,87.61176470588236,1.0,17.0,11.0,2.0,1.0,8.0,17.0,4.575,67
German Grand Prix,11,2019,Williams,INTERMEDIATE,RUS,3.0,74.721,Qualifying,21.705882352941178,26.83529411764706,88.06470588235294,1.0,17.0,11.0,3.0,1.0,25.0,17.0,4.575,67
German Grand Prix,11,2019,Williams,INTERMEDIATE,RUS,4.0,74.721,Qualifying,21.700000000000003,26.7,87.39999999999999,1.0,17.0,11.0,4.0,1.0,42.0,6.0,4.575,67
German Grand Prix,11,2019,Williams,SOFT,KUB,5.0,74.839,Qualifying,21.700000000000003,26.545454545454547,86.47272727272728,1.0,18.0,10.0,5.0,1.0,47.0,11.0,4.575,67
German Grand Prix,11,2019,Williams,SOFT,KUB,6.0,74.839,Qualifying,21.814285714285717,26.771428571428572,86.7,0.5714285714285714,18.0,10.0,6.0,4.0,58.0,7.0,4.575,67
German Grand Prix,11,2019,Williams,SOFT,RUS,5.0,74.721,Qualifying,21.71,26.540000000000003,86.57000000000002,1.0,17.0,11.0,5.0,1.0,48.0,10.0,4.575,67
German Grand Prix,11,2019,Williams,SOFT,RUS,6.0,74.721,Qualifying,21.814285714285717,26.771428571428572,86.7,0.5714285714285714,17.0,11.0,6.0,4.0,58.0,7.0,4.575,67
German Grand Prix,11,2019,Williams,WET,KUB,1.0,74.839,Qualifying,21.385714285714283,26.285714285714285,87.98571428571428,1.0,18.0,10.0,1.0,1.0,1.0,7.0,4.575,67
German Grand Prix,11,2019,Williams,WET,RUS,1.0,74.721,Qualifying,21.385714285714283,26.285714285714285,87.98571428571428,1.0,17.0,11.0,1.0,1.0,1.0,7.0,4.575,67
Hungarian Grand Prix,3,2020,Alfa Romeo Racing,HARD,GIO,4.0,76.506,Qualifying,20.527586206896554,28.810344827586214,77.88275862068966,0.0,19.0,17.0,4.0,1.0,41.0,29.0,4.381,70
Hungarian Grand Prix,3,2020,Alfa Romeo Racing,HARD,RAI,3.0,76.614,Qualifying,20.45277777777778,28.208333333333336,78.23055555555557,0.0,20.0,15.0,3.0,1.0,34.0,36.0,4.381,70
Hungarian Grand Prix,3,2020,Alfa Romeo Racing,INTERMEDIATE,GIO,1.0,76.506,Qualifying,21.425,27.650000000000002,75.25,0.0,19.0,17.0,1.0,1.0,1.0,4.0,4.381,70
Hungarian Grand Prix,3,2020,Alfa Romeo Racing,INTERMEDIATE,RAI,1.0,76.614,Qualifying,21.5,28.133333333333336,75.39999999999999,0.0,20.0,15.0,1.0,1.0,1.0,3.0,4.381,70
Hungarian Grand Prix,3,2020,Alfa Romeo Racing,MEDIUM,GIO,3.0,76.506,Qualifying,20.35,25.095,77.99000000000001,0.0,19.0,17.0,3.0,1.0,21.0,20.0,4.381,70
Hungarian Grand Prix,3,2020,Alfa Romeo Racing,MEDIUM,RAI,2.0,76.614,Qualifying,20.866666666666667,25.550000000000004,75.86666666666666,0.0,20.0,15.0,2.0,1.0,4.0,30.0,4.381,70
Hungarian Grand Prix,3,2020,Alfa Romeo Racing,SOFT,GIO,2.0,76.506,Qualifying,21.1625,26.19375,74.73124999999999,0.0,19.0,17.0,2.0,1.0,5.0,16.0,4.381,70
Hungarian Grand Prix,3,2020,AlphaTauri,HARD,KVY,3.0,76.204,Qualifying,20.47450980392157,27.192156862745094,77.8,0.0,17.0,12.0,3.0,1.0,19.0,51.0,4.381,70
Hungarian Grand Prix,3,2020,AlphaTauri,INTERMEDIATE,GAS,1.0,75.508,Qualifying,21.5,28.133333333333336,75.39999999999999,0.0,10.0,20.0,1.0,1.0,1.0,3.0,4.381,70
Hungarian Grand Prix,3,2020,AlphaTauri,INTERMEDIATE,KVY,1.0,76.204,Qualifying,21.6,28.8,76.2,0.0,17.0,12.0,1.0,1.0,1.0,1.0,4.381,70
Hungarian Grand Prix,3,2020,AlphaTauri,SOFT,GAS,2.0,75.508,Qualifying,21.13333333333333,26.33333333333333,74.81666666666668,0.0,10.0,20.0,2.0,1.0,4.0,12.0,4.381,70
Hungarian Grand Prix,3,2020,AlphaTauri,SOFT,KVY,2.0,76.204,Qualifying,21.170588235294115,26.41176470588235,74.66470588235293,0.0,17.0,12.0,2.0,,2.0,17.0,4.381,70
Hungarian Grand Prix,3,2020,Ferrari,HARD,LEC,3.0,74.817,Qualifying,20.442857142857143,27.24897959183673,77.89387755102041,0.0,6.0,11.0,3.0,1.0,21.0,49.0,4.381,70
Hungarian Grand Prix,3,2020,Ferrari,HARD,VET,3.0,74.774,Qualifying,20.419999999999998,27.8125,78.11749999999999,0.0,5.0,6.0,3.0,,30.0,40.0,4.381,70
Hungarian Grand Prix,3,2020,Ferrari,INTERMEDIATE,LEC,1.0,74.817,Qualifying,21.6,28.700000000000003,75.75,0.0,6.0,11.0,1.0,1.0,1.0,2.0,4.381,70
Hungarian Grand Prix,3,2020,Ferrari,INTERMEDIATE,VET,1.0,74.774,Qualifying,21.5,28.133333333333336,75.39999999999999,0.0,5.0,6.0,1.0,1.0,1.0,3.0,4.381,70
Hungarian Grand Prix,3,2020,Ferrari,MEDIUM,VET,2.0,74.774,Qualifying,20.98076923076923,25.638461538461545,75.40769230769232,0.0,5.0,6.0,2.0,1.0,4.0,26.0,4.381,70
Hungarian Grand Prix,3,2020,Ferrari,SOFT,LEC,2.0,74.817,Qualifying,21.17777777777778,26.288888888888888,74.63333333333334,0.0,6.0,11.0,2.0,4.0,3.0,18.0,4.381,70
Hungarian Grand Prix,3,2020,Haas F1 Team,HARD,GRO,3.0,76.407,Qualifying,20.451428571428572,28.291428571428572,78.19714285714286,0.0,0.0,16.0,3.0,,35.0,35.0,4.381,70
Hungarian Grand Prix,3,2020,Haas F1 Team,HARD,MAG,3.0,76.152,Qualifying,20.481818181818184,28.421212121212125,78.0909090909091,0.0,0.0,10.0,3.0,3.0,37.0,33.0,4.381,70
Hungarian Grand Prix,3,2020,Haas F1 Team,INTERMEDIATE,GRO,2.0,76.407,Qualifying,21.433333333333334,27.900000000000002,75.06666666666666,0.0,0.0,16.0,2.0,1.0,1.0,3.0,4.381,70
Hungarian Grand Prix,3,2020,Haas F1 Team,MEDIUM,GRO,2.0,76.407,Qualifying,20.848387096774196,25.51290322580645,75.76774193548388,0.0,0.0,16.0,2.0,9.0,4.0,31.0,4.381,70
Hungarian Grand Prix,3,2020,Haas F1 Team,MEDIUM,MAG,2.0,76.152,Qualifying,20.822580645161295,25.545161290322575,75.89032258064516,0.0,0.0,10.0,2.0,9.0,5.0,31.0,4.381,70
Hungarian Grand Prix,3,2020,Haas F1 Team,UNKNOWN,MAG,2.0,76.152,Qualifying,21.25,26.6,74.75,0.0,0.0,10.0,2.0,3.0,3.0,2.0,4.381,70
Hungarian Grand Prix,3,2020,Haas F1 Team,UNKNOWN,MAG,3.0,76.152,Qualifying,20.2,25.6,79.3,0.0,0.0,10.0,3.0,,36.0,1.0,4.381,70
Hungarian Grand Prix,3,2020,Haas F1 Team,WET,MAG,2.0,76.152,Qualifying,21.6,28.700000000000003,75.75,0.0,0.0,10.0,2.0,1.0,1.0,2.0,4.381,70
Hungarian Grand Prix,3,2020,McLaren,HARD,NOR,3.0,74.966,Qualifying,20.45,28.358823529411765,78.12941176470588,0.0,8.0,13.0,3.0,1.0,36.0,34.0,4.381,70
Hungarian Grand Prix,3,2020,McLaren,HARD,SAI,3.0,75.027,Qualifying,20.510344827586206,28.755172413793108,77.85172413793103,0.0,9.0,9.0,3.0,1.0,41.0,29.0,4.381,70
Hungarian Grand Prix,3,2020,McLaren,INTERMEDIATE,NOR,1.0,74.966,Qualifying,21.425,27.650000000000002,75.25,0.0,8.0,13.0,1.0,1.0,1.0,4.0,4.381,70
Hungarian Grand Prix,3,2020,McLaren,INTERMEDIATE,SAI,1.0,75.027,Qualifying,21.5,28.133333333333336,75.39999999999999,0.0,9.0,9.0,1.0,1.0,1.0,3.0,4.381,70
Hungarian Grand Prix,3,2020,McLaren,MEDIUM,NOR,2.0,74.966,Qualifying,20.806451612903235,25.503225806451614,76.09032258064515,0.0,8.0,13.0,2.0,1.0,5.0,31.0,4.381,70
Hungarian Grand Prix,3,2020,McLaren,MEDIUM,SAI,2.0,75.027,Qualifying,20.735135135135135,25.57837837837838,76.48108108108109,0.0,9.0,9.0,2.0,1.0,4.0,37.0,4.381,70
Hungarian Grand Prix,3,2020,Mercedes,HARD,BOT,4.0,73.554,Qualifying,20.7,29.195238095238096,77.47142857142858,0.0,2.0,3.0,4.0,1.0,50.0,21.0,4.381,70
Hungarian Grand Prix,3,2020,Mercedes,INTERMEDIATE,BOT,1.0,73.554,Qualifying,21.6,28.700000000000003,75.75,0.0,2.0,3.0,1.0,1.0,1.0,2.0,4.381,70
Hungarian Grand Prix,3,2020,Mercedes,INTERMEDIATE,HAM,1.0,73.447,Qualifying,21.46666666666667,28.5,74.93333333333334,0.0,1.0,1.0,1.0,1.0,1.0,3.0,4.381,70
Hungarian Grand Prix,3,2020,Mercedes,MEDIUM,BOT,2.0,73.554,Qualifying,20.903225806451612,25.625806451612902,75.62903225806451,0.0,2.0,3.0,2.0,1.0,3.0,31.0,4.381,70
Hungarian Grand Prix,3,2020,Mercedes,MEDIUM,BOT,3.0,73.554,Qualifying,20.125,26.71875,79.16250000000001,0.0,2.0,3.0,3.0,4.0,34.0,16.0,4.381,70
Hungarian Grand Prix,3,2020,Mercedes,MEDIUM,HAM,2.0,73.447,Qualifying,20.8,25.573529411764707,76.05588235294118,0.0,1.0,1.0,2.0,1.0,4.0,34.0,4.381,70
Hungarian Grand Prix,3,2020,Mercedes,MEDIUM,HAM,3.0,73.447,Qualifying,20.41724137931035,28.310344827586206,78.29310344827587,0.0,1.0,1.0,3.0,1.0,38.0,29.0,4.381,70
Hungarian Grand Prix,3,2020,Mercedes,SOFT,HAM,4.0,73.447,Qualifying,20.775,29.175,77.0,0.0,1.0,1.0,4.0,4.0,67.0,4.0,4.381,70
Hungarian Grand Prix,3,2020,Racing Point,HARD,PER,3.0,74.545,Qualifying,20.464705882352945,28.32352941176471,78.12352941176471,0.0,4.0,7.0,3.0,1.0,36.0,34.0,4.381,70
Hungarian Grand Prix,3,2020,Racing Point,HARD,STR,4.0,74.377,Qualifying,20.711111111111112,29.261111111111106,77.39999999999999,0.0,3.0,4.0,4.0,,53.0,18.0,4.381,70
Hungarian Grand Prix,3,2020,Racing Point,INTERMEDIATE,PER,1.0,74.545,Qualifying,21.5,28.133333333333336,75.39999999999999,0.0,4.0,7.0,1.0,1.0,1.0,3.0,4.381,70
Hungarian Grand Prix,3,2020,Racing Point,INTERMEDIATE,STR,1.0,74.377,Qualifying,21.5,28.133333333333336,75.39999999999999,0.0,3.0,4.0,1.0,1.0,1.0,3.0,4.381,70
Hungarian Grand Prix,3,2020,Racing Point,MEDIUM,PER,2.0,74.545,Qualifying,20.81875,25.509375,75.934375,0.0,4.0,7.0,2.0,1.0,4.0,32.0,4.381,70
Hungarian Grand Prix,3,2020,Racing Point,MEDIUM,STR,2.0,74.377,Qualifying,20.846875,25.553125,75.84375,0.0,3.0,4.0,2.0,1.0,4.0,32.0,4.381,70
Hungarian Grand Prix,3,2020,Racing Point,MEDIUM,STR,3.0,74.377,Qualifying,20.205882352941178,27.311764705882354,79.0,0.0,3.0,4.0,3.0,6.0,36.0,17.0,4.381,70
Hungarian Grand Prix,3,2020,Red Bull Racing,HARD,ALB,3.0,75.715,Qualifying,20.46388888888889,28.25833333333334,78.15277777777777,0.0,13.0,5.0,3.0,1.0,35.0,36.0,4.381,70
Hungarian Grand Prix,3,2020,Red Bull Racing,HARD,VER,3.0,74.849,Qualifying,20.464705882352945,28.367647058823533,78.13823529411764,0.0,7.0,2.0,3.0,1.0,37.0,34.0,4.381,70
Hungarian Grand Prix,3,2020,Red Bull Racing,INTERMEDIATE,ALB,1.0,75.715,Qualifying,21.5,28.133333333333336,75.39999999999999,0.0,13.0,5.0,1.0,1.0,1.0,3.0,4.381,70
Hungarian Grand Prix,3,2020,Red Bull Racing,INTERMEDIATE,VER,1.0,74.849,Qualifying,21.425,27.8,75.375,0.0,7.0,2.0,1.0,1.0,1.0,4.0,4.381,70
Hungarian Grand Prix,3,2020,Red Bull Racing,MEDIUM,ALB,2.0,75.715,Qualifying,20.848387096774196,25.51612903225806,75.8,0.0,13.0,5.0,2.0,1.0,4.0,31.0,4.381,70
Hungarian Grand Prix,3,2020,Red Bull Racing,MEDIUM,VER,2.0,74.849,Qualifying,20.821875,25.537499999999998,75.90625,0.0,7.0,2.0,2.0,1.0,5.0,32.0,4.381,70
Hungarian Grand Prix,3,2020,Renault,INTERMEDIATE,RIC,1.0,75.661,Qualifying,21.425,27.8,75.375,0.0,11.0,8.0,1.0,1.0,1.0,4.0,4.381,70
Hungarian Grand Prix,3,2020,Renault,MEDIUM,RIC,2.0,75.661,Qualifying,20.669230769230772,25.656410256410258,76.70512820512819,0.0,11.0,8.0,2.0,1.0,5.0,39.0,4.381,70
Hungarian Grand Prix,3,2020,Renault,MEDIUM,RIC,3.0,75.661,Qualifying,20.565384615384616,28.938461538461542,77.7576923076923,0.0,11.0,8.0,3.0,,44.0,26.0,4.381,70
Hungarian Grand Prix,3,2020,Williams,HARD,LAT,6.0,76.105,Qualifying,20.707692307692305,29.123076923076926,77.21538461538461,0.0,15.0,19.0,6.0,,53.0,13.0,4.381,70
Hungarian Grand Prix,3,2020,Williams,INTERMEDIATE,LAT,1.0,76.105,Qualifying,21.5,28.133333333333336,75.39999999999999,0.0,15.0,19.0,1.0,1.0,1.0,3.0,4.381,70
Hungarian Grand Prix,3,2020,Williams,INTERMEDIATE,RUS,1.0,75.585,Qualifying,21.425,27.650000000000002,75.25,0.0,12.0,18.0,1.0,1.0,1.0,4.0,4.381,70
Hungarian Grand Prix,3,2020,Williams,MEDIUM,LAT,3.0,76.105,Qualifying,20.85555555555556,25.555555555555557,75.81851851851852,0.0,15.0,19.0,3.0,1.0,5.0,27.0,4.381,70
Hungarian Grand Prix,3,2020,Williams,MEDIUM,LAT,4.0,76.105,Qualifying,20.142857142857146,26.171428571428574,79.41428571428573,0.0,15.0,19.0,4.0,6.0,33.0,7.0,4.381,70
Hungarian Grand Prix,3,2020,Williams,MEDIUM,RUS,3.0,75.585,Qualifying,20.316129032258072,25.967741935483875,78.16129032258063,0.0,12.0,18.0,3.0,,20.0,31.0,4.381,70
Hungarian Grand Prix,3,2020,Williams,MEDIUM,RUS,4.0,75.585,Qualifying,20.715789473684207,29.252631578947366,77.42631578947368,0.0,12.0,18.0,4.0,5.0,51.0,19.0,4.381,70
Hungarian Grand Prix,3,2020,Williams,SOFT,LAT,2.0,76.105,Qualifying,21.0,25.8,75.0,0.0,15.0,19.0,2.0,,4.0,1.0,4.381,70
Hungarian Grand Prix,3,2020,Williams,SOFT,LAT,5.0,76.105,Qualifying,20.361538461538462,28.66923076923077,78.37692307692308,0.0,15.0,19.0,5.0,11.0,40.0,13.0,4.381,70
Hungarian Grand Prix,3,2020,Williams,SOFT,RUS,2.0,75.585,Qualifying,21.16,26.26,74.70000000000002,0.0,12.0,18.0,2.0,1.0,5.0,15.0,4.381,70
Hungarian Grand Prix,3,2020,Williams,UNKNOWN,LAT,4.0,76.105,Qualifying,20.2,25.4,79.1,0.0,15.0,19.0,4.0,1.0,32.0,1.0,4.381,70
Hungarian Grand Prix,11,2021,Alfa Romeo Racing,HARD,GIO,7.0,77.583,Qualifying,26.066666666666674,37.263888888888886,73.06388888888888,0.0,0.0,13.0,7.0,1.0,34.0,36.0,4.381,70
Hungarian Grand Prix,11,2021,Alfa Romeo Racing,HARD,RAI,4.0,77.553,Qualifying,26.55263157894737,37.92631578947368,72.83157894736843,0.0,13.0,10.0,4.0,1.0,16.0,38.0,4.381,70
Hungarian Grand Prix,11,2021,Alfa Romeo Racing,INTERMEDIATE,GIO,3.0,77.583,Qualifying,26.6,32.8,75.4,1.0,0.0,13.0,3.0,1.0,2.0,1.0,4.381,70
Hungarian Grand Prix,11,2021,Alfa Romeo Racing,INTERMEDIATE,RAI,1.0,77.553,Qualifying,26.6,32.349999999999994,73.55000000000001,1.0,13.0,10.0,1.0,1.0,1.0,2.0,4.381,70
Hungarian Grand Prix,11,2021,Alfa Romeo Racing,MEDIUM,GIO,2.0,77.583,Qualifying,26.6,31.9,71.7,1.0,0.0,13.0,2.0,,1.0,1.0,4.381,70
Hungarian Grand Prix,11,2021,Alfa Romeo Racing,MEDIUM,GIO,4.0,77.583,Qualifying,27.7,36.4,72.3,0.0,0.0,13.0,4.0,2.0,3.0,1.0,4.381,70
Hungarian Grand Prix,11,2021,Alfa Romeo Racing,MEDIUM,GIO,5.0,77.583,Qualifying,28.175000000000004,38.75,68.75,0.0,0.0,13.0,5.0,2.0,4.0,8.0,4.381,70
Hungarian Grand Prix,11,2021,Alfa Romeo Racing,MEDIUM,GIO,6.0,77.583,Qualifying,27.490909090909096,39.35454545454546,70.70909090909092,0.0,0.0,13.0,6.0,10.0,12.0,22.0,4.381,70
Hungarian Grand Prix,11,2021,Alfa Romeo Racing,MEDIUM,RAI,2.0,77.553,Qualifying,27.7,36.4,72.3,0.0,13.0,10.0,2.0,,3.0,1.0,4.381,70
Hungarian Grand Prix,11,2021,Alfa Romeo Racing,MEDIUM,RAI,3.0,77.553,Qualifying,28.358333333333334,39.725,67.54166666666667,0.0,13.0,10.0,3.0,1.0,4.0,12.0,4.381,70
Hungarian Grand Prix,11,2021,Alfa Romeo Racing,SOFT,RAI,5.0,77.553,Qualifying,26.2125,37.412499999999994,72.17500000000001,0.0,13.0,10.0,5.0,1.0,54.0,16.0,4.381,70
Hungarian Grand Prix,11,2021,AlphaTauri,HARD,GAS,4.0,76.394,Qualifying,26.06578947368421,37.228947368421046,73.12894736842105,0.0,5.0,5.0,4.0,1.0,31.0,38.0,4.381,70
Hungarian Grand Prix,11,2021,AlphaTauri,HARD,TSU,4.0,77.919,Qualifying,26.214583333333334,37.331250000000004,73.16041666666666,0.0,16.0,6.0,4.0,,23.0,48.0,4.381,70
Hungarian Grand Prix,11,2021,AlphaTauri,INTERMEDIATE,GAS,1.0,76.394,Qualifying,26.6,32.349999999999994,73.55000000000001,1.0,5.0,5.0,1.0,1.0,1.0,2.0,4.381,70
Hungarian Grand Prix,11,2021,AlphaTauri,INTERMEDIATE,GAS,2.0,76.394,Qualifying,27.7,36.4,72.3,0.0,5.0,5.0,2.0,1.0,3.0,1.0,4.381,70
Hungarian Grand Prix,11,2021,AlphaTauri,INTERMEDIATE,TSU,1.0,77.919,Qualifying,26.6,32.349999999999994,73.55000000000001,1.0,16.0,6.0,1.0,1.0,1.0,2.0,4.381,70
Hungarian Grand Prix,11,2021,AlphaTauri,INTERMEDIATE,TSU,2.0,77.919,Qualifying,27.7,36.4,72.3,0.0,16.0,6.0,2.0,1.0,3.0,1.0,4.381,70
Hungarian Grand Prix,11,2021,AlphaTauri,MEDIUM,GAS,3.0,76.394,Qualifying,27.86296296296296,39.548148148148144,69.62222222222223,0.0,5.0,5.0,3.0,1.0,4.0,27.0,4.381,70
Hungarian Grand Prix,11,2021,AlphaTauri,MEDIUM,TSU,3.0,77.919,Qualifying,28.257894736842104,40.1578947368421,68.01578947368421,0.0,16.0,6.0,3.0,1.0,4.0,19.0,4.381,70
Hungarian Grand Prix,11,2021,AlphaTauri,SOFT,GAS,5.0,76.394,Qualifying,26.15,36.3,71.75,0.0,5.0,5.0,5.0,4.0,69.0,2.0,4.381,70
Hungarian Grand Prix,11,2021,Alpine,HARD,ALO,4.0,76.541,Qualifying,26.119354838709683,37.47741935483871,72.76774193548387,0.0,9.0,4.0,4.0,1.0,40.0,31.0,4.381,70
Hungarian Grand Prix,11,2021,Alpine,HARD,OCO,4.0,76.653,Qualifying,26.09090909090909,37.406060606060606,72.91818181818181,0.0,8.0,1.0,4.0,1.0,38.0,33.0,4.381,70
Hungarian Grand Prix,11,2021,Alpine,INTERMEDIATE,ALO,1.0,76.541,Qualifying,26.6,32.349999999999994,73.55000000000001,1.0,9.0,4.0,1.0,1.0,1.0,2.0,4.381,70
Hungarian Grand Prix,11,2021,Alpine,INTERMEDIATE,ALO,2.0,76.541,Qualifying,27.7,36.4,72.3,0.0,9.0,4.0,2.0,1.0,3.0,1.0,4.381,70
Hungarian Grand Prix,11,2021,Alpine,INTERMEDIATE,OCO,1.0,76.653,Qualifying,26.6,32.349999999999994,73.55000000000001,1.0,8.0,1.0,1.0,1.0,1.0,2.0,4.381,70
Hungarian Grand Prix,11,2021,Alpine,INTERMEDIATE,OCO,2.0,76.653,Qualifying,27.7,36.4,72.3,0.0,8.0,1.0,2.0,,3.0,1.0,4.381,70
Hungarian Grand Prix,11,2021,Alpine,MEDIUM,ALO,3.0,76.541,Qualifying,27.38888888888889,38.68055555555556,70.85555555555555,0.0,9.0,4.0,3.0,1.0,4.0,36.0,4.381,70
Hungarian Grand Prix,11,2021,Alpine,MEDIUM,OCO,3.0,76.653,Qualifying,27.514705882352942,38.86764705882353,70.60000000000001,0.0,8.0,1.0,3.0,1.0,4.0,34.0,4.381,70
Hungarian Grand Prix,11,2021,Aston Martin,HARD,VET,4.0,76.75,Qualifying,26.082352941176477,37.36176470588236,72.9705882352941,0.0,10.0,20.0,4.0,1.0,37.0,34.0,4.381,70
Hungarian Grand Prix,11,2021,Aston Martin,INTERMEDIATE,STR,1.0,76.893,Qualifying,26.6,31.9,71.7,1.0,12.0,19.0,1.0,1.0,0.0,1.0,4.381,70
Hungarian Grand Prix,11,2021,Aston Martin,INTERMEDIATE,VET,1.0,76.75,Qualifying,26.6,32.349999999999994,73.55000000000001,1.0,10.0,20.0,1.0,1.0,1.0,2.0,4.381,70
Hungarian Grand Prix,11,2021,Aston Martin,INTERMEDIATE,VET,2.0,76.75,Qualifying,27.7,36.4,72.3,0.0,10.0,20.0,2.0,1.0,3.0,1.0,4.381,70
Hungarian Grand Prix,11,2021,Aston Martin,MEDIUM,VET,3.0,76.75,Qualifying,27.566666666666666,38.990909090909085,70.44848484848485,0.0,10.0,20.0,3.0,1.0,4.0,33.0,4.381,70
