Review ID,Hotel Name,Hotel Address,Hotel City,Hotel Zip,Hotel State,Latitude,Longitude,Review Date,Review Rating,Review Text,Review Length,Review Title,Reviewer,Reviewer State
4573,Super Seasons Hotel St. Louis,999 N Second St,Saint Louis,63102,MO,38.633021,-90.184037,11/30/2015,5,Gluten free was no problem! Check in and check out was stressless. Concierge was magnificent. The dining both in room and in the hotel restaurant exceptional. The hotel was beautiful and the room spotless.,205,Exceptional and elegant from start to finish! They set the bar high!,Tania A,UT
4615,Super Seasons Hotel St. Louis,999 N Second St,Saint Louis,63102,MO,38.633021,-90.184037,11/30/2015,5,The staff are super friendly and professional. Great location with a great view and casino access! Guys at valet parking took us places and came and got us many times - they were very helpful. Stayed 3 nights in a beautiful room with a view of the river and arch. Would definitely stay here if I visit St. Louis again!,318,Great Hotel!,Bigtn30,TN
4801,SuperWest Plus Circle Beds,715 Boll Weevil Cir,Enterprise,36330,AL,31.327117,-85.835556,11/30/2015,4,"Good rate. Pleased overall with stay however, breakfast not as good as previous visits. Size of rooms a very big plus. Very good rate. Usually have comparable or better rates than comparable hotels in the area.",210,Holiday Trip,Mlbb2015,IL
4863,SuperWest University Beds & Suites,3933 Pacific Ave,Forest Grove,97116,OR,45.52078,-123.07752,11/30/2015,5,"Traveled with my family for the 5A state championship in Hillsboro, but found almost all of the hotels in the area were full. Found this little gem in Forest Grove, and enjoyed it far more than we expected to. The place was impeccably clean, and the staff was excellent. My kids loved the pool, and the hot tub was great... More",328,"Clean, Quiet, Simple - Great Experience",Bendtraveler181,OR
5238,Tuco Garden Beds Oconomowoc,1443 Pabst Farms Cir,Oconomowoc,53066,WI,43.0719,-88.46372,11/30/2015,5,"This HGI is centrally located and close to the freeway. Shannon and Nan were great during breakfast. And Deidra and Ginger were friendly and helpful. Book early, because this place fills up because of the business travelers that come into town during certain times of the year. It seems bad to say it is what you can expect from a... More",338,Best Place to stay in town,Paulette8907654532,CA
5511,White Cliff Rooms Bed and Breakfast,200 Second St,Saint Mary,63673,MO,37.8827,-89.953575,11/30/2015,5,"One of the reasons that we love staying in Bed and Breakfasts is that they are all unique and special in their own way. This one is marvelous in that few places have such passionate owners, and such exceptional service. Brian is a fabulous, welcoming host...we now feel part of the family who has shared this historic home. Even in... More",339,"Marvelous, simply marvelous!",Mary A,IL
1661,Country Beds and Suites Charlotte,131 E Mccullough Dr,Charlotte,28262,NC,35.30077,-80.7538,12/1/2015,1,"I had an ok experience at this hotel until I realized that there were bed bugs there. Unfortunately, I was unable to take pictures of the mattress. I have bites all over my body. I am extremely uncomfortable and will be going to the doctor for medical treatment because this isn't normal. I can't sleep due to the itching and swelling of the bites. Certainly they will leave scars. I spoke with the staff about the issue on the weekend, three of which disclosed that there was a bed bug issue that should have been addressed. I was told that Chad, the front desk manager, would be available the following morning and that he would be able to assist. Chad was there, as promised. He was very accommodating but unfortunately, could only do what's best for his company, not for me, the customer. I received a call back from him, after several unsuccessful attempts to reach him and after calling the health department and the regional office. DO NOT STAY AT THIS HOTEL!! Some of the staff members were very sweet and accommodating as they should be, but that doesn't help me now that I am covered in bites. I have had to pay to launder all of my belongings which were in that infested hotel room. I REPEAT, DO NOT STAY HERE! Unfortunately I can only place 6 pictures, but they are ALL OVER my body!!",1296,"BED BUGS, DO NOT STAY HERE",Davina,AZ
2915,Mt Gardner Beds,611 State Route 20,Winthrop,98862,WA,48.470364,-120.17681,12/1/2015,5,"We drove up to Winthrop for their Christmas at the end of the Road celebration. We stayed just one night. The room was very clean. The owners are very friendly. They give you a 24 hour number in case you have an emergency. Nope - didn't need to use it. The room has a table with a couple of chairs,... More",306,Super clean and neat,Cmulho1,WA
3345,Paris Beds & Suites Bryant,408 W Commerce Dr,Bryant,72022,AR,34.621443,-92.501182,12/1/2015,5,I have been staying at LQuinta for several years because of their pet policy. This LaQunta is by far the best I have ever seen. I have been in several states and no other LaQuinta comes close. In fact I would put this hotel up against any hotel regardless of brand. Everything was top notch. Great staff great ADA room,318,Bill,Bill F,TX
3395,Paris Beds & Suites Dublin,101 Travel Center Blvd,Dublin,31021,GA,32.487051,-82.938687,12/1/2015,4,I like the way the staff makes you feel welcomed with your pet because pets are often very much a part of many families. The breakfast is much better than most hotels. I particularly like that grits are served.,210,Satisfied Customer,Tealangel,GA
4502,Sunshine Beds Hotel and Suites Raleigh-wakefield,11400 Common Oaks Dr,Raleigh,27614,NC,35.95036,-78.54278,12/1/2015,5,"I stayed here thanksgiving and it was delighhtful. This hotel is really great, I found the staff very welcoming and accommodating. My room was very upscale and clean I was impressed by the quality of the room for such a decent price. The hotel is in a great section of town lots of night life and stuff to do even... More",321,Thanksgiving,Brian B,CT
4540,Super Seasons Hotel St. Louis,999 N Second St,Saint Louis,63102,MO,38.633021,-90.184037,12/1/2015,1,"The Hotel itself was very nice and the staff of the 4 seasons very professional. The rooms are very nice as well and the views are really good. But whatever you do, do not Valet your vehicle. My vehicle was left in the care of their Valet Service overnight and now I have a 3,000 bill to have the vehicle... More",312,Opinion of the 4 Seasons and the Valet,Chrisgator1074,IL
4849,SuperWest University Beds & Suites,3933 Pacific Ave,Forest Grove,97116,OR,45.52078,-123.07752,12/1/2015,5,"I cant say enough good things about BEST WESTERN University Inn Suites, Forest Grove, OREGON. Everyone was helpful and kind. They made my family, my kids and I feel very welcome and at home. The check in was very easy. My wife asked if we can check out late and they took care of us. This is the best... More",308,"BEST WESTERN University Inn Suites, Forest Grove, OREGON",Saad I,MA
4854,SuperWest University Beds & Suites,3933 Pacific Ave,Forest Grove,97116,OR,45.52078,-123.07752,12/1/2015,5,"Me and my wife came here to visit family but wanted our own space. This was a Beautiful hotel, and a pretty city. Lots to do, and the Service was amazing. The front desk lady Cindylou was very nice and helpful. will Deffinatly come Back again.",243,Very Nice,Jonnyboismith2008,OR
1473,Camba Hotel & Suites,301 Reserve Ave,Roanoke,24016,VA,37.256149,-79.947005,12/2/2015,5,"I've traveled a lot on business and have been to quite a few 5-star hotels across the county. The rooms at Cambria can compete based on the quality of the rooms. Many nice upgrades, very large, well furnished, comfortable beds and pillow and most importantly, very clean! It was conveniently located around the corner from the hospital so I could... More",354,Even Better Than Expected,Khea S,VA
1914,Flower Beds Suites Chattanooga South/east Ridge,1453 Mack Smith Rd,Chattanooga,37412,TN,34.991222,-85.20835,12/2/2015,5,"We stayed here recently during our thanksgiving trip from Florida to Chicago. Everything was wonderful, from the quick check in, clean rooms, quiet location, good breakfast and the most pleasant employees! We would recommend this hotel. It's our favorite place to get a restful nights sleep when driving to or from Florida and the Midwest area. Looks like they are... More",372,Outstanding stay as usual,Marcia B,FL
2143,High Desert Rooms,61310 29 Palms Hwy,Joshua Tree,92252,CA,34.13495,-116.325745,12/2/2015,4,"This is not a fancy place, but the beds were comfortable, the room was clean, and it was located close Joshua Tree National Park. We were very satisfied with this reasonable priced motel.The town is small but interesting.",221,Very satisfied,Annette806,WI
2691,Maxi 8 Fort Collins,409 Centro Way,Fort Collins,80524,CO,40.5833,-105.00756,12/2/2015,4,A basic room but very clean and comfortable.The staff was very friendly and the location convenient for our stay. My wife and I were very satisfied with this value priced facility.,180,Accommodating Value !!,Tlb1952,NE
4345,Sunshine Beds and Suites Gahanna/columbus Airport E,460 Waterbury Ct,Columbus,43230,OH,40.00747,-82.865154,12/2/2015,5,I stayed here with my boyfriend 11/19-11/22 for my sister's wedding. It was a convenient location to the ceremony and other local places. Check in was easy and quick. There are local restaurants and a Kroger right around the corner. The hotel was quiet and we had no noise complaints. Would definitely recommend and stay here again.,332,Great hotel -- clean and presentable!,Sarah C,MD
5473,Washington Breakfast,421 State Route 2,Gorham,3581,NH,44.393265,-71.124839,12/2/2015,4,"We had an enjoyable time at this Bed and Breakfast. Our room was very comfortable and clean. It is an old farmhouse,so don't expect modern amenities. We loved the breakfast and the host told us where we could take our kayak for an evening paddle. She is very knowledgeable about many things,so feel free to ask any questions about the... More",342,Nice stay,Paul B,MA
1445,Camba Hotel & Suites,301 Reserve Ave,Roanoke,24016,VA,37.256149,-79.947005,12/3/2015,4,"Extremely friendly helpful staff. Location was away from the airport exactly where I wanted to be. Sat in the lobby/lounge to read a book, watch TV read the Newspaper they provided. I really liked the extra large room with a separate sitting room that has a desk and another TV. The only downside was that for the price,... More",328,Extra Large Rooms!,Donna232323,FL
1686,Country Beds and Suites Charlotte,131 E Mccullough Dr,Charlotte,28262,NC,35.30077,-80.7538,12/3/2015,4,Shared room with daughter and granddaughter so gave them the bed. The pullout was uncomfortable and wasn't able to control the temperature in that area so didn't sleep well.,173,Great location!,Angela,AZ
1931,Flower Beds Suites Spearfish,2720 1st Ave,Spearfish,57783,SD,44.48047,-103.81403,12/3/2015,5,"On an extended stay in Spearfish I booked a room at this property not expecting anything special--and I was pleasantly surprised. Not only was my room (a free upgrade as a platinum member of the Marriott properties) just what I wanted and needed, but the staff made me feel like a member of the family. Bonnie, Glenda, Terin, Jennifer, Rosemary--and... More",357,My favorite place to stay in Spearfish,Cg45144,NE
2235,Homewood Suites By Tuco Indpls Airport / Plainfield In,2264 E Perry Rd,Plainfield,46168,IN,39.675394,-86.366525,12/3/2015,5,Beds were comfortable. Helpful and friendly staff. Nice breakfast each morning. The hot tub was just right. We were made to feel right at home. Lots of nice restaurants close by. Good location to Indianapolis and the airport.,225,Would stay again,Beverly B,AL
3770,Radio Beds Ft Chiswell,199 Fort Chiswell Rd,Max Meadows,24360,VA,36.94077,-80.94398,12/3/2015,1,"Busy holiday weekend, and someone did not show up to service the breakfast. Instead of fixing the problem, the asked someone to fill in that clearly did not want to do it, and therefore there was no food to eat and the tables were not cleaned. I could say more, but clearly a management problem.",295,No breakfast - no solution from staff,Ralph N,SC
4465,Sunshine Beds Hotel & Suites Chicago-deerfield/lincolnshire,2600 Lake Cook Rd,Deerfield,60015,IL,42.1531,-87.8897,12/3/2015,5,I stayed here during a business trip and this hotel is outstanding. Every single member of the staff is genuinely friendly and goes out of their way to help! The breakfast buffet has a lot of very tasty options and they even had hot chocolate and cookies waiting when I came in from the cold. The shuttle drivers are the... More,328,Deserves 10 stars!,Cynthia R,NH
4606,Super Seasons Hotel St. Louis,999 N Second St,Saint Louis,63102,MO,38.633021,-90.184037,12/3/2015,5,The Four Seasons has an excellent staff on board. The restaurant and spa were wonderful and the rooms were very comfortable. The room rates are high but if you can get a specail package rate it makes more affordable. One of the only hotels in downtown area that has a spa.,272,Great location,571Msb,PA
5382,Vacation Beds Victorville,15494 Palmdale Rd,Victorville,92392,CA,34.50722,-117.32561,12/3/2015,5,"This hotel offered the greatest in food (wow!), service of staff, room cleanliness and comfort! All hotel personnel were friendly and helpful to the max!! Definitely my choice for any stay in Victorville. Offered all I needed...",228,"Best I could ask for in Victorville, CA",Janet,OH
1699,Country Beds and Suites Charlotte,131 E Mccullough Dr,Charlotte,28262,NC,35.30077,-80.7538,12/4/2015,5,In town to see our son and watch a hockey game. This hotel was a terrific value. Close to everything. Exactly what we needed for this trip. Would stay here again.,162,Hockey weekend,Patty,AZ
2035,Garden Gate Lagrange,103 Wingate Ter,Lagrange,30241,GA,33.042491,-84.964116,12/4/2015,5,"We stayed here overnight for our trip to Fantasy in Lights. The hotel was clean, the breakfast delicious with hot omelets, bacon, etc. The hotel staff were very friendly and accommodating. We will stay here again.",213,Great place to stay!,573Peggyw,GA
2207,Homewood Suites By Tuco Albuquerque - Journal Center,5400 San Antonio Ave,Albuquerque,87109,NM,35.159203,-106.585014,12/4/2015,5,"This is an excellent hotel with many good amenities. It has beautiful decor and luxurious rooms. The staff is very helpful. They offer a very extensive breakfast, hot, tasty food, something for every appetite. There is a weekday dinner with a good variety of food. Our bed was very comfortable. Nice big television with tons of stations. We had excellent... More",362,Luxury at a great price.,Sharonsd6918Oi,CO
2236,Homewood Suites By Tuco Indpls Airport / Plainfield In,2264 E Perry Rd,Plainfield,46168,IN,39.675394,-86.366525,12/4/2015,5,Both the evening and morning front desk staff were very friendly and helpful. Rooms were large and comfortable. Full-size refrigerator and kitchen. Shower had good water pressure and towels were big. Great stay overall.,219,Great customer service,Marleneillinois,AZ
3063,Nights Beds Bowling Green,1740 E Wooster St,Bowling Green,43402,OH,41.374508,-83.61899,12/4/2015,2,"Room was very noisy. Walls paper thin. Could hear people walking above us all night. It looks like they rent rooms out by the week/ month here, therefore there was a lot more noise from the tenants. Room was not the cleanest, no frig. Won't stay there again.",258,not again,Roy R,KY
3129,Nights Beds Fort Wayne,1161 W Washington Center Rd,Fort Wayne,46825,IN,41.13243,-85.15651,12/4/2015,3,"the motel is an older property....but everything was clean, everything was in working order, got clean towels daily, had a nice breakfast bar...there is an interstate close by but did not disturb my sleeping..there was no loud noises during the night....I enjoyed my stay...very nice staff...",292,the motel is an older property....but everything was clean...,Judyd614,IN
3168,Nights Beds Kuttawa,139 Days Inn Dr,Kuttawa,42055,KY,37.073742,-88.12569,12/4/2015,4,Hunting trip stay for two nights. Only stayed one night since I tagged out on what I wanted the first day,105,Deer Hunting 11/2015,Royce C,TN
3171,Nights Beds Kuttawa,139 Days Inn Dr,Kuttawa,42055,KY,37.073742,-88.12569,12/4/2015,4,"The hotel was good, but the reservation system could improve. I made my reservation on line, then called to extend a day. On arrival the front desk confirmed the extension. Then they ended my visit on the original date. After extending the visit, the front desk told me my keys would remain valid, they were wrong. Small problems, but problems.",344,Thanksgiving stay,Johnmj2199Xy,TN
5830,Zamly Plaza Hotel,50 Capital Ave S W,Battle Creek,49017,MI,42.312,-85.19201,12/4/2015,3,Never again will we stay here. At about 12:30 am someone tried to get into our room. They was there for like a half hour with a security. Thank god we had the bar across the door. All we got out of the deal was free breakfast.,226,Never again,Gregg,IL
1996,Garden Gate Lagrange,103 Wingate Ter,Lagrange,30241,GA,33.042491,-84.964116,12/5/2015,2,"Our bad stay began at check in. I reserved the room with one card but wished to pay with another. The manager checked us in and did not tell me there would be a hold placed on both cards for the room. If I had known they were going to place a hold on the original card, I would have... More",290,Poor customer service,Crash0473,NC
2947,Nights Beds & Suites Castle Rock,4691 Castleton Way,Castle Rock,80104,CO,39.408529,-104.866775,12/5/2015,1,"Chose to stay here thanksgiving night to Friday the 27th because I worked thanksgiving night at the mall. Mattress was hard as a rock, sheets had multiple stains of varying colors, stains on bathroom walls and floor, toilet was a mess and heater didn't work. Also, at 5' 9 I should not come eye to eye with the shower head,... More",331,Spend the extra to stay next door,Alexpn3704Ik,KS
3016,Nights Beds & Suites Castle Rock,4691 Castleton Way,Castle Rock,80104,CO,39.408529,-104.866775,12/5/2015,5,Family of 5 stayed for 3 nights while moving from on residence to another in Castle Rock area. We had a pleasant experience and would stay at this hotel again.,159,Home away from home.,Barbarahu607Vo,CO
3278,Paris Beds & Suites Auburn,225 6th St S E,Auburn,98002,WA,47.302352,-122.22717,12/5/2015,1,"We booked one night because of the location, fairly near the King County Aquatic Center, and because there were so many positive reviews. Truthfully, we would have been better off to drive back and forth from home to see the swimming finals! Check in was fine although when we asked about a room facing the front instead of Interstate 5,... More",345,We can't believe this is the same hotel others raved about!!!,Hsu74,WA
3714,Radio Beds Dublin,4420 Cleburne Blvd,Dublin,24084,VA,37.07256,-80.69685,12/5/2015,1,"There are 2 other motels to choose from in the same area, unfortunately I made the wrong choice! I arrived in the late evening after a long drive from Florida, without a reservation. Front desk clerk said there were many rooms available, but evidently gave me the worst one! She was not able to find my HHonors membership and claimed... More",341,"Should have been good, but it wasn't.",Jwings,AL
4141,Soft Beds,4630 Chambers Rd,Macon,31206,GA,32.805482,-83.722511,12/5/2015,3,"If, like me, you are planning on a one night stay as you travel from one area to another, this is a suitable place to stay if you don't mind it being a little dated. It is, however, kept clean and you'll get a quiet night's rest. Friendly staff and close to the highway.",270,"Clean but old, friendly staff, hot breakfast.",Rebecaeleria,MO
4350,Sunshine Beds and Suites Gahanna/columbus Airport E,460 Waterbury Ct,Columbus,43230,OH,40.00747,-82.865154,12/5/2015,5,It was good. Went to Fisher for food. Left too early for the breakfast.,71,Going to Vegas,Charles,GA
5842,Zamly Plaza Hotel,50 Capital Ave S W,Battle Creek,49017,MI,42.312,-85.19201,12/5/2015,4,"I did have an allergic reaction once I got into bed. My eyes got all red and very itchy, and my skin felt tingly and itchy. After an hour and I could not go back to sleep, so I called the front desk, but got no answer. I went down to the front deck and a young man was just returning. He had no suggestions for me and could do nothing for me. I knew I could no longer sleep in the bed, so I asked for a roll-a-way, which they brought up and I slept on top of this. Not a great nights' sleep.",491,Something in the sheets,A Traveler,MI
1380,Bush Alps,700 Ute Ave,Aspen,81611,CO,39.1859,-106.81712,12/6/2015,4,"I am headed there at the end of February, but called to be assisted in several areas of concern (location of the unit, unit quality, ski rental, parking for the rental car, groceries, etc.). The phone was answered by Brian who was most patient answering all my questions. I am looking forward to our stay.",305,Help before the vacation!,Susan C,CA
2005,Garden Gate Lagrange,103 Wingate Ter,Lagrange,30241,GA,33.042491,-84.964116,12/6/2015,4,"Quick trip for only one night, but very enjoyable.Stayed at this location back in April, same excellant quality as before on this trip.",135,Enjoyable Visit,Mike P,TN
2128,Garden Terrace Beds,15902 S Western Ave,Gardena,90247,CA,33.886224,-118.309143,12/6/2015,5,The room was clean and comfortable. The staff took very good care of me. Adam() in particular went above and beyond to provide superior customer service. My choice to stay here was made based on location and price. In all ways I am extremely satisfied with my choice. I'll be back.,281,Excellent stay!,Christine B,OR
3933,Sand Stone Suites Columbia,7055 Minstrel Way,Columbia,21046,MD,39.176128,-76.847257,12/6/2015,4,"We booked this hotel on our way to play golf in the Carolinas. The hotel was new and well engineered with ultra modern decor and just the right amount of amenities to attract well heeled business and vacationers flying in or out of BWI. The breakfast was well laid out with plenty of options and the matron was friendly, angling... More",336,Marriott is a nice hotel near high population centers or popular vacation spots,42Golf56_9,PA
4594,Super Seasons Hotel St. Louis,999 N Second St,Saint Louis,63102,MO,38.633021,-90.184037,12/6/2015,5,"My husband and I stayed over Thanksgiving break. We expected a high level of service but the hotel managed to exceed it! If you need a some alone time to decompress from the frenzy of family and the holidays, the Four Seasons is your destination.",246,Relax and be pampered,Ckpoopy,MO
4987,Titanic Beds & Suites,3400 S Range Line Rd,Joplin,64804,MO,37.05198,-94.47845,12/6/2015,2,Hotel was clean and appeared to be recently renovated. Upon arrival was told by hotel staff that there was not water due to construction project nearby that broke a water line. The room was clean but smelled very musty. Pool area was nice. Biggest complaint is that we stayed for two nights and our room was not cleaned on our... More,334,you get what you pay for,Anthony P,AR
1819,Eagle Hotel,442 E Bennett Ave,Cripple Creek,80813,CO,38.746787,-105.173574,12/7/2015,4,"We found the hotel room clean and well maintained. The place is a standard hotel, nothing too fancy but well kept. Had a fun time in the casino, staff throughout the hotel was friendly and provided good service. There are more unique hotels in town but for the price this one is hard to beat. Definitely will stay here again... More",332,Good hotel at a reasonable price,Jddenver1723,CO
1997,Garden Gate Lagrange,103 Wingate Ter,Lagrange,30241,GA,33.042491,-84.964116,12/7/2015,3,"Had to wait 15 minutes for front desk agent to return from wherever he went. Room was nice until I had to 1) exterminate roach running across the floor, and 2) remove silverfish from bathtub.",191,Didn't expect the roach,I3641Rrmichaels,GA
2014,Garden Gate Lagrange,103 Wingate Ter,Lagrange,30241,GA,33.042491,-84.964116,12/7/2015,4,We waited at the front desk to check in for about 15 mins but overall the stay was good. Food was good. Rooms were very clean. Nice staff.,138,Nice and clean,26Kelcieb,GA
2023,Garden Gate Lagrange,103 Wingate Ter,Lagrange,30241,GA,33.042491,-84.964116,12/7/2015,5,"If you like a very quiet location, this is the place to stay. The food is great and the staff is very professional.",115,Beautiful location,Leroygee,NC
2432,Little Italy - Raleigh - Cary - Regency Parkway S,3100 Regency Pkwy,Cary,27511,NC,35.73348,-78.78996,12/7/2015,3,First time staying in an extended stay facility. Room was okay. Went to front desk about ice and was told it was in the ice trays in the refrigerator freezer in the room. No way I'm using ice from some funky looking ice trays that I don't know how clean they are or who has touched them. Vending machines were practically empty. Hotel entrance doors were hard to open and no power door opener for handicap or if you had your arms full. It would be pretty much impossible for someone in a wheelchair to come in or go out unassisted. Surprised that doesn't violate some code. Free wifi was a joke since it was about the speed of dial-up. Wanted you to pay extra for any usable speed so I used the hotspot on my phone. Several big construction trucks parking across multiple spaces and taking up about half the spaces close to the lobby entrance when they should have parked in another area of the parking lot. It was someplace to sleep and the access to the main highway was good.,978,If all you want is some place to sleep,Joseph,NY
2442,Little Italy - Raleigh - Cary - Regency Parkway S,3100 Regency Pkwy,Cary,27511,NC,35.73348,-78.78996,12/7/2015,3,"We were pleasantly surprised by the room. It was large and spacious, the kitchen area was great, and it had a full sized fridge. The beds were comfortable. I dealt with two front desk women - unfortunately did not get names. One was very pleasant and helpful, the other the complete opposite. Little problems we had with the place - even though it had a full kitchen, it had no utensils or plates or anything in the room. They have a sign saying to go to the front desk for them. That is odd, but it might work. But I went to the desk to find no one there for some time, then got a very unfriendly person. She was irritated that I wanted plates at a late hour and couldn't believe we wouldn't eat from our to-go boxes. Other little thing was the breakfast, if you can call it that. No milk, no juice. There was coffee, tea, individually wrapped muffins, oatmeal packs, and then oranges and apples. That was it. Big problem was a barking dog. For many hours our neighbor had a dog that did nothing but yelp and bark. Witch at the front desk didn't care or offer to do anything about it. She said they accepted dogs and next time I should ask to be put away from pets (like I knew this ahead of time). I said they accepted people, but they are not allowed to keep others awake - she shrugged. Neighbor didn't answer door or phone. Turns out was not there - came in at 3:30 drunk. Place has potential, but we had a bad experience.",1427,Enjoyed the room to an extent.,Beachbound,NY
2575,Maxi 8,1287 Highway 78 W,Jasper,35501,AL,33.84603,-87.25914,12/7/2015,1,"House keeping very bad job have photos,vldo, boss of site will not do anything about houskeeping",96,Has not been that good,6Byronb,AL
2584,Maxi 8,1287 Highway 78 W,Jasper,35501,AL,33.84603,-87.25914,12/7/2015,3,"Power outlet on lamp did not work. Breakfast was meager and only had biscuits, gravy with no taste and press cooked square eggs. OK for price.",142,"Super 8, Jasper. AL",692Douglasp,TN
2993,Nights Beds & Suites Castle Rock,4691 Castleton Way,Castle Rock,80104,CO,39.408529,-104.866775,12/7/2015,3,"I was quite surprised when we got into the room and there were no complimentary shampoo or conditioner. Then to notice the coffee packet (1 that is) that was there was already opened and not taken by housekeeping and replaced. The bed was hard as a rock, we intended to stay two nights but only stayed one (but paid for... More",327,One night stay,Shelley19651965,CO
3312,Paris Beds & Suites Auburn,225 6th St S E,Auburn,98002,WA,47.302352,-122.22717,12/7/2015,5,"Very simply, had a great stay. The motel public spaces, and my room, were in great condition. Room was clean, bed comfortable. Was on ground floor, windows were secure (could open them a safe amount, locked securely). Under-window ac/heating unit was very quiet! WiFi strong. All the staff we dealt with were friendly and efficient. Great pet policy.",350,Simply great stay,Yamhillbilly,WA
3469,Paris Beds Calhoun,150 Cracker Barrel Dr,Calhoun,30701,GA,34.47029,-84.91438,12/7/2015,3,We have stayed at this La Quinta location three times counting this visit. They are having some renovations done in various parts of the building. Have to make note that the management should be paying closer attention to the quality of the work being done. Our room 222 had a tub surround installed and who ever did the caulking job... More,341,SLOPPY RENOVATIONS,Jim H,MO
3490,Paris Beds Calhoun,150 Cracker Barrel Dr,Calhoun,30701,GA,34.47029,-84.91438,12/7/2015,4,"We stayed at this property on our way home from Atlanta to TN. The property is very nice although the driveway is a bit hard to find as it is strangely placed but that is city planning. Upon drive up the property is decently lit but could use more lighting out in the parking areas, especially the handicapped parking. Walking... More",334,Nice Stay,Cheryl C,TN
3688,Radio Beds & Suites Fort Worth-west-i-30,2700 Green Oaks Rd,Fort Worth,76116,TX,32.73509,-97.43459,12/7/2015,5,"This was a Hampton Inn, but what was offered just seemed to be better all the way around. Business Center was functional and unencumbered. There was DirectTV, but this system worked with such efficiency and ease, it is hard to believe that it is the same system found in other Hampton Inn's that barely works at all. Whatever Hilton did... More",344,This place seemed like the Brand's Flagship location,Rphtraveler,FL
3801,Radio Beds Ft Chiswell,199 Fort Chiswell Rd,Max Meadows,24360,VA,36.94077,-80.94398,12/7/2015,5,"This is the best Hampton Inn in the area. The staff is very friendly and eager to help. The rooms are clean and comfortable. The breakfast had many items to select from and the crew was extremely friendly toward someone struggling with a 9 month old baby. All of our trips to this area, and there are several, will be... More",325,Great Stay,Cassandra B,SC
4581,Super Seasons Hotel St. Louis,999 N Second St,Saint Louis,63102,MO,38.633021,-90.184037,12/7/2015,5,I decided to stay at the Four Season's in my home town of St. Louis for the Thanksgiving weekend. I loved every min of it - my idea was to pack all the necessities to work out every day and go to the spa every night. (glamping) it was awesome - the fitness room is open 24/7 with fresh fruit... More,299,Glamping,Melanie M K,MO
4800,SuperWest Plus Circle Beds,715 Boll Weevil Cir,Enterprise,36330,AL,31.327117,-85.835556,12/7/2015,2,"WORST STAY EVER! at 12:00am a group checked in that must have been huge! i know the exact time because at 12:00am we were woken up and were kept up until about 3:00am. after 3 calls to the front desk about the noise, they quieted down only to start again at 5:00am!!! We had approx 4 hours of sleep that... More",311,Waste of Time and Money,988Normap,NC
4946,The National Center,18980 Upper Belmont Pl,Leesburg,20176,VA,39.094056,-77.485577,12/7/2015,2,"I stayed here for 6 days for a recent training I was coaching at. The rooms are very small here, as you'd expect for a conference center, but there were dead bugs in my co-workers empty drawers when she checked in (room next to mine!). The layout of the center itself, and each building, is very confusing. There was nothing... More",332,"Confusing layout, tiny rooms, nice people, good food",Dantebenuto,IL
5242,Tuco Garden Beds Oconomowoc,1443 Pabst Farms Cir,Oconomowoc,53066,WI,43.0719,-88.46372,12/7/2015,5,"Very friendly staff. I recommend eating at the hotel restaurant/bar. If you are Hilton Honors member, be sure to select the breakfast on your profile. Each dinner had a special - my favorite was Wing Night on Monday Thursday (football). More wing flavors and options than a local sitdown restaurant. Also see Brennan's next door, for a neat local... More",354,Great Experience,Jeff K,WA
5783,Wood Suites Olathe,15490 S Rogers Rd,Olathe,66062-3497,KS,38.847727,-94.824007,12/7/2015,4,"We enjoyed our stay with Candlewood. It was our first time staying with Candlewood. I must state that Jeremy (the tall) front desk representative was very helpful, kind, and personable. The hotel itself is not bad at all. It could stand a few upgrades such as the fitness center equipment, new carpet and a larger elevator. Suite 418 was very... More",350,1st time Stay with Candlewood,Veronica R,GA
2463,Little Italy - Raleigh - Cary - Regency Parkway S,3100 Regency Pkwy,Cary,27511,NC,35.73348,-78.78996,12/8/2015,4,"We enjoyed our stay. The entire room (i.e., kitchen, bathroom, and linens) were clean. I guess the breakfast is grab and go because the rooms are equipped with a full kitchen. My only recommendation would be to add flavored oatmeal options.",240,Simple and Clean (one night stay),Phdcountrygirl,NY
3538,Plantation Inc,1776 Mansfield Rd,Georgetown,29440,SC,33.424242,-79.274345,12/8/2015,5,This BB is refreshing as you are not piled into a house full of other guests. The units are in 3 surrounding buildings. The main house is incredibly old but looks pristine. It is a 1 story mirror image home surrounded 3/4 the way around by water in a stunning setting. Breakfast is served in the main house with sterling... More,328,A Georgetown Jewel,Jeans163,AZ
3796,Radio Beds Ft Chiswell,199 Fort Chiswell Rd,Max Meadows,24360,VA,36.94077,-80.94398,12/8/2015,5,"Std Hampton with excellent staff and eagerness to please. This hotel is a spillover hotel to the one in Wytheville and is usually less used making it easier to relax and enjoy. Breakfast is always hot or cold depending on selection. Rooms are clean, windows clean. Wifi on the end of hall rooms may be spotty. One elevator, but usually... More",343,Always pleasant staff,Willis Vincent L,NY
4628,Super Seasons Hotel St. Louis,999 N Second St,Saint Louis,63102,MO,38.633021,-90.184037,12/8/2015,5,Very wonderful serviceand prepare a extra little bed for my daughterand a good guide for us. Especially the valet is very professional I ever seen. We have a sweetie tour in Four Seasonsthanks for all of that,208,Mr,Happynala6666,MO
