review_id,hotel_id,review_date,name,review
214717603,VCBCX1,7/10/2014,Vancouver X Inn,There were great staff when we checked in and welcomed us and were very knowledgeable. Our room was a good size with all the amenities. It was on a good level too. The bed was good but the pillows were too soft for us. The parking was paid Parking but you can go in anytime. It was very close to a shopping mall and a Chinese shopping street.
251601386,VCBCX1,1/29/2015,Vancouver X Inn,"Clean, warm, comfortable and friendly staff - yes! But surely a 4 star hotel shouldn't need to charge for wi-fi and at their very expensive prices I would have expected breakfast to have been included (if it was, we were not told!!!)."
427255602,VCBCX1,10/11/2016,Vancouver X Inn,I was fortunate enough to be at a 2 day conference at this XT so my face was a familiar one to the staff during our stay.  I also conveniently wore a name tag for the convention and found that the staff were kind enough to use my name while looking for ways to engage in conversation (from the catering crew to the janitorial staff).  The food was great and the facility was super clean.  3 cheers to you all for the great overall experience!
213694415,VCBCX1,7/4/2014,Vancouver X Inn,I had booked a room for 4 people (my 3 daughters and I) and had booked 2 Queen beds. When I checked in they wanted to give me 1 king bed. That was straightened out while we went shopping at Metrotown. The room was clean but only 3 towels for 4 people.  I phoned the front desk to ask what the wifi password was - I was informed that wifi was an extra $8.00 per night. I am actually quite shocked at this - I have stayed in many hotels and haven't been charged for wifi in years. Seemed like another cash grab in an already pricey hotel. It's back to the Coast Plaza for us!
200412003,VCBCX1,4/8/2014,Vancouver X Inn,I stayed for meetings.  The staff was pleasant and helpful and did a great job at serving food to a large group in a short time.  The food was quite good for the circumstances.  The rooms are a little tired - worn upholstery and carpet - but are clean and comfortable.  The king suite had a small fridge and wired internet connection.  The queen rooms should also include fridges for the price and there should be free wifi in the rooms.  The buffet breakfast was nice but overpriced.  Location is convenient to Metrotown and the sky train.
415765131,VCBCX1,9/7/2016,Vancouver X Inn,"We have stayed here several times over the years and are always happy to come. The hotel is typical XT but the friendly staff, free newspapers, nice exercise room and location always add to the experience. The valet parking is cheap at $19 and the bell boys/ valet are a credit to the hotel. I have mentioned on several previous hotel reviews that you only get one chance to make a first impression and our arrival/ check in was exemplary. The rooms are spacious, clean and equipped with coffee makers."
219939852,VCBCX1,8/5/2014,Vancouver X Inn,"This is a great hotel to stay at.  Clean rooms, friendly staff, and close to the skytrain.  Also within walking distance of Metrotown.  I have stayed at this hotel several times while in the Lower Mainland and never leave disapointed.  Considering the price of a room, they could offer free WiFi and cut the customer a break on parking, which is 11.00 a night."
342410896,VCBCX1,1/24/2016,Vancouver X Inn,"As far as large chain hotels go, the XT Vancouver Metrotown serves its purpose well. The room was modest but very comfortable and impeccably clean, the staff were very friendly and helpful and the meeting services worked well. I would definitely return for business but read my review on the Reflect restaurant at the hotel. "
245188651,VCBCX1,12/19/2014,Vancouver X Inn,I have stayed at the XT many times over the years and have never been disappointed. The comfort of the beds and elegance of the rooms make all the difference. Professionalism and accommodation of the staff never fails to amaze me. Love the restaurant and menu. This Hotel is first class in every respect.
345096154,VCBCX1,2/4/2016,Vancouver X Inn,"Nice rooms with comfortable beds. Coffee maker in the room. Lots of bathroom amenities. My wife and I stayed on a business trip and they upgraded us to a suite. The room was huge. Parking is extra (self-park or valet available), but that is par for the course in the Vancouver area. Reasonably priced."
378884313,VCBCX1,6/1/2016,Vancouver X Inn,The XT name is everything.
416510298,VCBCX1,9/9/2016,Vancouver X Inn,"Six of us stayed the night prior to a Celebrity cruise. Love the location and hotel.Tansportation from the airport is by taxi or other local means only and although we read online the hotel had a shuttle to the terminal, this turned out not to be the case. Flat rate $35 downtown.Hotel check-in and staff were excellent! The lounge and restaurant was perfect. A nice variety of local craft beers, solid and delicious food and fun!There are a variety of shops and restaurants nearby including a Starbucks in the small mall across the street.Thanks, XT!"
344421989,VCBCX1,2/1/2016,Vancouver X Inn,"Not my first stay in this hotel, but as my XT status changed at start 2016, i booked back this hotel with the advantage being very close to a customer for business reason.Even i had never complaints in the past, this time i could enjoy the lounge access and an upgraded room (2rooms concept, 1 with bed other room more sitting TV room). Choice of food and drinks in lounge was impressive.Of course, i also realize that these options are not for everybody but in all these hotel programs and lounge possibilities, this one is great.In addtion to say that room accomodation and bedcomfort are 100% ok, and staff very friendly.Maybe a bit far for vancouver city centre, although you have the skyline, and in close neighborhood plenty of shopping places."
489782935,VCBCX1,6/2/2017,Vancouver X Inn,"We had a normal suite in this hotel which was a very nice room. Bedroom seperated from the living room helped us survive the 9 hour jetlag (my wife could continue sleeping while I was restless during middle of the night).The hotel is very close to the very big mall metrotown and downtown Vancouver is easily reachable with the skytrain. The station of the skytrain is about 300 meters from the hotel.Lobby personnel and breakfast people extremely friendly. Also the executive lounge was a very nice feature to have.Rooms are very good sound proofed and totally no wear and tear has been found in our room.We used this hotel as a pr̩ cruise stay (cruise terminal in Vancouver is a disaster, worst we have ever travelled from) and were very happy with this hotel. If you take daytours most companies come to find you in your hotel, also in Burnaby, so no issue it's not downtown."
600057604,VCBCX1,7/26/2018,Vancouver X Inn,"The XT hotel is located in Metrotown some 20 min by Skytrain from Downtown Vancouver. It has a big shopping mall next to it. The building is not new but the rooms are in very good condition, WiFi is excellent, staff is very friendly, breakfast not so specialAcross the street from the hotel is a big skyscraper construction site, so expect some noise from 8 AM - 4 PM"
626457669,VCBCX1,10/19/2018,Vancouver X Inn,"My wife and I stay at XTs all around the world that have an executive lounge. This hotel is located in the Chinese community area of Burnaby, but has easy skytrain access within a 5 minute walk to the Waterfront area in Vancouver where you can visit all the main attractions. The hotel is excellent despite having to be moved from our noisy bedroom due to a family with kids next door and construction outside. However, Arif on the Reception desk duly resolved the issue and also gave us full access to having breakfast in their main restaurant as well as the Executive lounge, where Suman gave us excellent service."
548231948,VCBCX1,12/20/2017,Vancouver X Inn,The staff here is wonderful. Everyone remembers your name. The location is close to shopping and the metro to take to downtown in minutes. They have a great bar and restaurant with excellent food.  We had a lovely view from our room up on the 16th floor. The room was very clean with a very comfortable bed. We will definitely stay here again when in town. 
