,EventName,RoundNumber,eventYear,Team,Compound,Driver,Stint,bestPreRaceTime,bestLapTimeIsFrom,meanAirTemp,meanTrackTemp,meanHumid,Rainfall,GridPosition,Position,raceStintsNums,TyreAge,lapNumberAtBeginingOfStint,StintLen,CircuitLength,designedLaps,fuel_slope,fuel_bias,deg_slope,deg_bias,lag_slope_mean,lag_bias_mean
2856,Japanese Grand Prix,17,2018,Williams,SOFT,SIR,1.0,90.372,Qualifying,29.0,39.06666666666667,48.333333333333336,0.0,17.0,16.0,1.0,3.0,2.0,3.0,5.807,53,,,,,,
2857,Japanese Grand Prix,17,2018,Williams,SOFT,STR,1.0,90.317,Qualifying,28.569230769230767,38.06923076923077,49.55384615384615,0.0,14.0,17.0,1.0,3.0,2.0,13.0,5.807,53,-0.11470409906063159,98.96988471391968,-0.48169999999999136,103.80709999999985,,
2858,Japanese Grand Prix,17,2018,Williams,SUPERSOFT,SIR,3.0,90.372,Qualifying,27.892857142857142,35.1,51.57142857142857,0.0,17.0,16.0,3.0,1.0,39.0,14.0,5.807,53,0.08110752688172125,98.33336559139788,-0.038428571428571395,96.54225000000002,,
2859,Japanese Grand Prix,17,2018,Williams,SUPERSOFT,STR,3.0,90.317,Qualifying,27.9,35.04615384615384,51.53076923076923,0.0,14.0,17.0,3.0,1.0,40.0,13.0,5.807,53,-0.11470409906063159,98.96988471391968,0.009095238095243525,94.10182142857117,-0.014666666666663934,95.32203571428559
2860,Japanese Grand Prix,17,2019,Alfa Romeo Racing,HARD,GIO,2.0,89.254,Qualifying,21.561290322580643,29.403225806451616,57.31935483870968,0.0,11.0,14.0,2.0,1.0,19.0,31.0,5.807,53,-0.012370370370369924,97.22277777777776,-0.0036837606837618816,96.62382051282053,,
2861,Japanese Grand Prix,17,2019,Alfa Romeo Racing,HARD,RAI,2.0,89.358,Qualifying,21.64761904761905,30.12857142857143,57.17142857142858,0.0,13.0,12.0,2.0,1.0,16.0,21.0,5.807,53,-0.10440825688073373,98.0758318042813,-0.026763784097506294,97.00687231572843,-0.015223772390634088,96.81534641427447
2862,Japanese Grand Prix,17,2019,Alfa Romeo Racing,MEDIUM,GIO,1.0,89.254,Qualifying,21.48333333333333,32.166666666666664,57.655555555555566,0.0,11.0,14.0,1.0,1.0,1.0,18.0,5.807,53,-0.012370370370369924,97.22277777777776,-0.021206293706295502,97.39737645687646,,
2863,Japanese Grand Prix,17,2019,Alfa Romeo Racing,MEDIUM,RAI,1.0,89.358,Qualifying,21.453333333333333,32.38,57.74,0.0,13.0,12.0,1.0,1.0,1.0,15.0,5.807,53,-0.10440825688073373,98.0758318042813,-0.015860606060608903,97.56931515151513,-0.0185334498834522,97.48334580419579
2864,Japanese Grand Prix,17,2019,Alfa Romeo Racing,SOFT,GIO,3.0,89.254,Qualifying,21.399999999999995,28.0,57.366666666666674,0.0,11.0,14.0,3.0,1.0,50.0,3.0,5.807,53,,,,,,
2865,Japanese Grand Prix,17,2019,Alfa Romeo Racing,SOFT,RAI,3.0,89.358,Qualifying,21.4375,28.49375,57.50625,0.0,13.0,12.0,3.0,1.0,37.0,16.0,5.807,53,-0.10440825688073373,98.0758318042813,0.018716666666668356,93.54391111111103,,
2866,Japanese Grand Prix,17,2019,Ferrari,MEDIUM,LEC,2.0,87.253,Qualifying,21.51363636363636,31.45,57.52272727272726,0.0,2.0,6.0,2.0,1.0,4.0,22.0,5.807,53,,,-0.06871323529411925,97.12527941176474,-0.017104266404788983,95.46857688883492
2867,Japanese Grand Prix,17,2019,Ferrari,MEDIUM,VET,3.0,87.064,Qualifying,21.477272727272723,28.740909090909096,57.37272727272728,0.0,1.0,2.0,3.0,1.0,32.0,22.0,5.807,53,-0.06174826629681094,94.60796763754053,0.050529411764704706,90.82300000000006,,
2868,Japanese Grand Prix,17,2019,Ferrari,SOFT,LEC,1.0,87.253,Qualifying,21.666666666666668,33.83333333333333,57.70000000000001,0.0,2.0,6.0,1.0,4.0,1.0,3.0,5.807,53,,,,,,
2869,Japanese Grand Prix,17,2019,Ferrari,SOFT,LEC,3.0,87.253,Qualifying,21.566666666666663,29.204761904761902,57.21428571428572,0.0,2.0,6.0,3.0,1.0,26.0,21.0,5.807,53,,,-0.08133649289099408,96.84104897314371,,
2870,Japanese Grand Prix,17,2019,Ferrari,SOFT,LEC,4.0,87.253,Qualifying,21.433333333333334,28.2,57.63333333333333,0.0,2.0,6.0,4.0,4.0,47.0,6.0,5.807,53,,,,,,
2871,Japanese Grand Prix,17,2019,Ferrari,SOFT,VET,1.0,87.064,Qualifying,21.46875,32.349999999999994,57.76875,0.0,1.0,2.0,1.0,4.0,1.0,16.0,5.807,53,-0.06174826629681094,94.60796763754053,0.06503636363636003,94.33749090909092,,
2872,Japanese Grand Prix,17,2019,Ferrari,SOFT,VET,2.0,87.064,Qualifying,21.68666666666666,30.42,57.23333333333333,0.0,1.0,2.0,2.0,1.0,17.0,15.0,5.807,53,-0.06174826629681094,94.60796763754053,0.055466666666667566,92.0818,0.023621052508039805,93.49791394268007
2873,Japanese Grand Prix,17,2019,Haas F1 Team,HARD,GRO,2.0,89.144,Qualifying,21.55833333333333,29.375,57.29722222222222,0.0,10.0,13.0,2.0,1.0,17.0,36.0,5.807,53,-0.10672916666666825,98.0988541666667,0.00776454946192316,95.99841486267022,,
2874,Japanese Grand Prix,17,2019,Haas F1 Team,HARD,MAG,2.0,,,21.58333333333333,29.53333333333333,57.28,0.0,19.0,15.0,2.0,1.0,18.0,30.0,5.807,53,-0.04015686274509657,97.34547058823526,-0.034130000000000126,97.71226666666666,-0.013182725269038482,96.85534076466844
2875,Japanese Grand Prix,17,2019,Haas F1 Team,MEDIUM,MAG,1.0,,,21.47058823529412,32.23529411764706,57.670588235294126,0.0,19.0,15.0,1.0,1.0,1.0,17.0,5.807,53,-0.04015686274509657,97.34547058823526,-0.02160909090909409,97.54530000000004,,
2876,Japanese Grand Prix,17,2019,Haas F1 Team,SOFT,GRO,1.0,89.144,Qualifying,21.4625,32.3125,57.7,0.0,10.0,13.0,1.0,4.0,1.0,16.0,5.807,53,-0.10672916666666825,98.0988541666667,-0.052642424242422506,97.87686060606052,,
2877,Japanese Grand Prix,17,2019,Haas F1 Team,SOFT,MAG,3.0,,,21.380000000000003,28.08,57.56,0.0,19.0,15.0,3.0,1.0,48.0,5.0,5.807,53,,,,,,
2878,Japanese Grand Prix,17,2019,McLaren,HARD,NOR,3.0,88.464,Qualifying,21.51851851851852,28.94074074074074,57.32222222222222,0.0,8.0,11.0,3.0,2.0,26.0,27.0,5.807,53,-0.011492063492064152,96.10411111111115,-0.033202122803012636,96.5986742752796,,
2879,Japanese Grand Prix,17,2019,McLaren,MEDIUM,NOR,2.0,88.464,Qualifying,21.514285714285712,31.347619047619045,57.54285714285714,0.0,8.0,11.0,2.0,1.0,5.0,21.0,5.807,53,-0.011492063492064152,96.10411111111115,-0.012867857142855162,96.6778845238095,-0.020979719100117408,97.13348109928887
2880,Japanese Grand Prix,17,2019,McLaren,MEDIUM,SAI,2.0,88.304,Qualifying,21.52962962962963,28.9037037037037,57.32222222222222,0.0,7.0,5.0,2.0,1.0,27.0,27.0,5.807,53,-0.048756410256411024,96.14493589743593,-0.031522213948870975,95.30286299329859,-0.02219503554586307,95.99037375855404
2881,Japanese Grand Prix,17,2019,McLaren,SOFT,NOR,1.0,88.464,Qualifying,21.625,33.675,57.62500000000001,0.0,8.0,11.0,1.0,4.0,1.0,4.0,5.807,53,,,,,,
2882,Japanese Grand Prix,17,2019,McLaren,SOFT,SAI,1.0,88.304,Qualifying,21.53076923076924,31.696153846153848,57.5846153846154,0.0,7.0,5.0,1.0,4.0,1.0,26.0,5.807,53,-0.048756410256411024,96.14493589743593,0.047317293233081675,95.5492165413534,,
2883,Japanese Grand Prix,17,2019,Mercedes,MEDIUM,BOT,2.0,87.293,Qualifying,21.668421052631583,30.110526315789475,57.20526315789474,0.0,3.0,1.0,2.0,1.0,18.0,19.0,5.807,53,-0.04615364850976446,94.31817540253515,0.02069890109890024,92.98035164835163,-0.02664408229356261,95.00332744307848
2884,Japanese Grand Prix,17,2019,Mercedes,MEDIUM,HAM,2.0,87.302,Qualifying,21.619047619047613,29.64285714285714,57.25238095238094,0.0,4.0,3.0,2.0,1.0,22.0,21.0,5.807,53,-0.07246031746031738,94.85426984126984,-0.018221428571427462,93.53721904761898,0.0012387362637363893,93.25878534798531
2885,Japanese Grand Prix,17,2019,Mercedes,SOFT,BOT,1.0,87.293,Qualifying,21.47647058823529,32.28235294117647,57.711764705882345,0.0,3.0,1.0,1.0,4.0,1.0,17.0,5.807,53,-0.04615364850976446,94.31817540253515,0.004199300699300958,94.53752331002327,-1.2990097517300725,116.3349453638505
2886,Japanese Grand Prix,17,2019,Mercedes,SOFT,BOT,3.0,87.293,Qualifying,21.44117647058824,28.552941176470583,57.51176470588236,0.0,3.0,1.0,3.0,4.0,37.0,17.0,5.807,53,-0.04615364850976446,94.31817540253515,0.0017307692307707051,92.48116666666658,,
2887,Japanese Grand Prix,17,2019,Mercedes,SOFT,HAM,1.0,87.302,Qualifying,21.495238095238097,31.990476190476183,57.61428571428572,0.0,4.0,3.0,1.0,4.0,1.0,21.0,5.807,53,-0.07246031746031738,94.85426984126984,0.04533214285714246,94.35494642857147,0.024765721778221932,94.44623486929737
2888,Japanese Grand Prix,17,2019,Mercedes,SOFT,HAM,3.0,87.302,Qualifying,21.427272727272733,28.35454545454545,57.51818181818182,0.0,4.0,3.0,3.0,9.0,43.0,11.0,5.807,53,-0.07246031746031738,94.85426984126984,0.37340000000000345,74.86326666666653,0.18756538461538708,83.67221666666656
2889,Japanese Grand Prix,17,2019,Racing Point,MEDIUM,PER,2.0,90.344,Qualifying,21.61363636363636,29.699999999999992,57.2090909090909,0.0,17.0,8.0,2.0,1.0,20.0,22.0,5.807,53,-0.09565399841646836,97.35881974135654,-0.01442071057191997,95.97125259965325,-0.03767764807069497,96.8333831871254
2890,Japanese Grand Prix,17,2019,Racing Point,MEDIUM,STR,2.0,89.345,Qualifying,21.555882352941172,29.288235294117644,57.252941176470586,0.0,12.0,9.0,2.0,1.0,19.0,34.0,5.807,53,-0.014888888888887768,96.61233333333331,0.028776354679802125,94.93787881773405,0.007177822053941078,95.45456570869365
2891,Japanese Grand Prix,17,2019,Racing Point,SOFT,PER,1.0,90.344,Qualifying,21.48421052631579,32.09473684210526,57.62105263157895,0.0,17.0,8.0,1.0,1.0,1.0,19.0,5.807,53,-0.09565399841646836,97.35881974135654,0.037670329670335005,96.23529670329663,,
2892,Japanese Grand Prix,17,2019,Racing Point,SOFT,PER,3.0,90.344,Qualifying,21.430000000000003,28.36,57.53000000000001,0.0,17.0,8.0,3.0,1.0,42.0,10.0,5.807,53,-0.09565399841646836,97.35881974135654,0.3240000000000022,77.89579999999982,,
2893,Japanese Grand Prix,17,2019,Racing Point,SOFT,STR,1.0,89.345,Qualifying,21.48333333333333,32.166666666666664,57.650000000000006,0.0,12.0,9.0,1.0,1.0,1.0,18.0,5.807,53,-0.014888888888887768,96.61233333333331,0.027160839160840056,96.15047202797199,0.032415584415587534,96.19288436563431
2894,Japanese Grand Prix,17,2019,Red Bull Racing,MEDIUM,ALB,2.0,87.851,Qualifying,21.65263157894737,30.26842105263157,57.17368421052631,0.0,6.0,4.0,2.0,1.0,16.0,19.0,5.807,53,-0.0722948717948707,96.1435897435897,-0.019093406593406807,95.069489010989,-0.016198972028107578,94.90438901455592
2895,Japanese Grand Prix,17,2019,Red Bull Racing,SOFT,ALB,1.0,87.851,Qualifying,21.45333333333333,32.4,57.82000000000001,0.0,6.0,4.0,1.0,4.0,1.0,15.0,5.807,53,-0.0722948717948707,96.1435897435897,0.06139999999999965,95.31813333333326,-0.08580174825174909,97.124467016317
2896,Japanese Grand Prix,17,2019,Red Bull Racing,SOFT,ALB,3.0,87.851,Qualifying,21.452631578947365,28.59473684210526,57.43684210526317,0.0,6.0,4.0,3.0,4.0,35.0,19.0,5.807,53,-0.0722948717948707,96.1435897435897,-0.016851648351651427,94.28801098901113,,
2897,Japanese Grand Prix,17,2019,Red Bull Racing,SOFT,VER,1.0,87.851,Qualifying,21.464285714285715,32.457142857142856,57.75,0.0,5.0,18.0,1.0,4.0,1.0,14.0,5.807,53,,,-0.050476190476189786,97.95207142857147,0.005461904761904932,96.63510238095236
2898,Japanese Grand Prix,17,2019,Renault,MEDIUM,HUL,2.0,89.619,Qualifying,21.55757575757576,29.24242424242424,57.27272727272727,0.0,15.0,20.0,2.0,1.0,20.0,33.0,5.807,53,-0.036052631578946254,96.85049122807011,0.00837057595597302,95.57424138912612,0.03838167863616057,94.02479373065648
2899,Japanese Grand Prix,17,2019,Renault,MEDIUM,RIC,1.0,89.822,Qualifying,21.537931034482764,31.47931034482759,57.52413793103448,0.0,16.0,19.0,1.0,1.0,1.0,29.0,5.807,53,-0.09206896551724235,97.12587356321843,0.04378162055336079,95.8015365612648,0.005503968171417663,97.20499985957976
2900,Japanese Grand Prix,17,2019,Renault,SOFT,HUL,1.0,89.619,Qualifying,21.48421052631579,32.09473684210526,57.62105263157895,0.0,15.0,20.0,1.0,1.0,1.0,19.0,5.807,53,-0.036052631578946254,96.85049122807011,0.012307692307695382,96.33962637362636,-0.0157742240215928,97.22243950260267
2901,Japanese Grand Prix,17,2019,Renault,SOFT,RIC,2.0,89.822,Qualifying,21.50434782608696,28.791304347826088,57.31304347826086,0.0,16.0,19.0,2.0,1.0,30.0,23.0,5.807,53,-0.09206896551724235,97.12587356321843,0.0325349117780118,93.36473141305983,,
2902,Japanese Grand Prix,17,2019,Toro Rosso,MEDIUM,GAS,2.0,88.779,Qualifying,21.555882352941172,29.288235294117644,57.252941176470586,0.0,9.0,7.0,2.0,1.0,19.0,34.0,5.807,53,-0.006722222222220551,96.4915,0.02428817733990078,95.01666009852224,,
2903,Japanese Grand Prix,17,2019,Toro Rosso,MEDIUM,KVY,2.0,89.563,Qualifying,21.508000000000003,28.856000000000005,57.33200000000001,0.0,14.0,10.0,2.0,1.0,28.0,25.0,5.807,53,-0.09400000000000085,97.89799999999998,-0.12455939849623997,99.97005563909768,-0.05013561057816959,97.49335786880997
2904,Japanese Grand Prix,17,2019,Toro Rosso,SOFT,GAS,1.0,88.779,Qualifying,21.48333333333333,32.166666666666664,57.67777777777778,0.0,9.0,7.0,1.0,4.0,1.0,18.0,5.807,53,-0.006722222222220551,96.4915,0.03699999999999779,96.00083333333329,,
2905,Japanese Grand Prix,17,2019,Toro Rosso,SOFT,KVY,1.0,89.563,Qualifying,21.53333333333333,31.60740740740741,57.54074074074074,0.0,14.0,10.0,1.0,1.0,1.0,27.0,5.807,53,-0.09400000000000085,97.89799999999998,-0.0526935064935088,97.80442337662338,-0.007846753246755503,96.90262835497833
2906,Japanese Grand Prix,17,2019,Williams,HARD,KUB,3.0,,,21.709090909090907,29.818181818181813,57.07272727272728,0.0,0.0,17.0,3.0,1.0,23.0,11.0,5.807,53,-0.0550562770562753,99.19831168831163,0.17950000000001565,93.53949999999956,,
2907,Japanese Grand Prix,17,2019,Williams,HARD,RUS,2.0,90.364,Qualifying,21.530769230769238,28.961538461538456,57.29999999999999,0.0,18.0,16.0,2.0,1.0,26.0,26.0,5.807,53,-0.08605333333333234,98.06616000000001,0.09102493867538806,93.07983524121009,,
2908,Japanese Grand Prix,17,2019,Williams,MEDIUM,KUB,2.0,,,21.50909090909091,31.868181818181814,57.52727272727273,0.0,0.0,17.0,2.0,1.0,1.0,22.0,5.807,53,-0.0550562770562753,99.19831168831163,-0.004012254901963372,99.27426470588237,0.03297632868937004,97.28705340557275
2909,Japanese Grand Prix,17,2019,Williams,MEDIUM,KUB,4.0,,,21.43333333333333,28.55555555555556,57.46111111111112,0.0,0.0,17.0,4.0,1.0,34.0,18.0,5.807,53,-0.0550562770562753,99.19831168831163,0.013681318681319034,96.87131868131868,,
2910,Japanese Grand Prix,17,2019,Williams,MEDIUM,RUS,1.0,90.364,Qualifying,21.532,31.716000000000005,57.524,0.0,18.0,16.0,1.0,1.0,1.0,25.0,5.807,53,-0.08605333333333234,98.06616000000001,-0.052240350877191734,98.69054561403503,,
2911,Mexican Grand Prix,18,2019,Alfa Romeo Racing,HARD,GIO,2.0,77.269,Qualifying,23.56326530612245,41.33673469387755,45.71632653061225,0.0,15.0,14.0,2.0,1.0,22.0,49.0,4.304,71,-0.10240000000000063,84.46593333333331,-0.0463169436995354,84.10222012465564,,
2912,Mexican Grand Prix,18,2019,Alfa Romeo Racing,HARD,RAI,2.0,76.967,Qualifying,23.686486486486483,43.53513513513513,45.17567567567568,0.0,14.0,19.0,2.0,1.0,16.0,37.0,4.304,71,,,-0.0128132232538989,82.95812866486754,-0.02956508347671715,83.53017439476159
2913,Mexican Grand Prix,18,2019,Alfa Romeo Racing,MEDIUM,GIO,1.0,77.269,Qualifying,23.29523809523809,43.87142857142857,45.49999999999999,0.0,15.0,14.0,1.0,1.0,1.0,21.0,4.304,71,-0.10240000000000063,84.46593333333331,-0.11263956043955846,84.90185494505496,,
2914,Mexican Grand Prix,18,2019,Alfa Romeo Racing,MEDIUM,RAI,1.0,76.967,Qualifying,23.166666666666664,43.38666666666667,45.78666666666668,0.0,14.0,19.0,1.0,1.0,1.0,15.0,4.304,71,,,-0.1649523809523817,85.04834523809524,-0.13879597069597008,84.9751000915751
2915,Mexican Grand Prix,18,2019,Alfa Romeo Racing,MEDIUM,RAI,3.0,76.967,Qualifying,23.35,39.13333333333333,46.76666666666667,0.0,14.0,19.0,3.0,1.0,53.0,6.0,4.304,71,,,,,,
2916,Mexican Grand Prix,18,2019,Ferrari,HARD,LEC,3.0,75.024,Qualifying,23.375,38.96428571428572,46.62857142857143,0.0,1.0,4.0,3.0,1.0,44.0,28.0,4.304,71,-0.048770690964311074,81.90072589217915,0.006669960474307606,79.47375098814236,,
2917,Mexican Grand Prix,18,2019,Ferrari,HARD,VET,2.0,75.17,Qualifying,23.45,39.7235294117647,46.45588235294117,0.0,2.0,2.0,2.0,1.0,38.0,34.0,4.304,71,-0.042295238095237886,82.29614285714288,-0.03610492610837438,82.20025369458126,,
2918,Mexican Grand Prix,18,2019,Ferrari,MEDIUM,LEC,1.0,75.024,Qualifying,23.180000000000003,43.373333333333335,45.720000000000006,0.0,1.0,4.0,1.0,4.0,1.0,15.0,4.304,71,-0.048770690964311074,81.90072589217915,-0.14378571428571513,83.11778571428573,,
2919,Mexican Grand Prix,18,2019,Ferrari,MEDIUM,LEC,2.0,75.024,Qualifying,23.75,44.70357142857144,44.65,0.0,1.0,4.0,2.0,1.0,16.0,28.0,4.304,71,-0.048770690964311074,81.90072589217915,0.004721626199886429,80.83080293619427,,
2920,Mexican Grand Prix,18,2019,Ferrari,MEDIUM,VET,1.0,75.17,Qualifying,23.52702702702703,44.41621621621621,44.864864864864856,0.0,2.0,2.0,1.0,4.0,1.0,37.0,4.304,71,-0.042295238095237886,82.29614285714288,-0.009799332591770328,81.71115298479795,-0.07679252343874272,82.41446934954183
2921,Mexican Grand Prix,18,2019,Haas F1 Team,HARD,GRO,2.0,78.599,Qualifying,23.44375,39.5625,46.462500000000006,0.0,18.0,17.0,2.0,1.0,38.0,32.0,4.304,71,-0.09197222222222218,85.3662222222222,0.024422878558658375,80.95759582588357,,
2922,Mexican Grand Prix,18,2019,Haas F1 Team,HARD,MAG,2.0,78.436,Qualifying,23.558536585365857,40.65853658536585,45.89268292682927,0.0,17.0,15.0,2.0,1.0,29.0,41.0,4.304,71,-0.05125925925925973,84.22970370370373,-0.03129780248642911,83.6671515934162,-0.0034374619638853684,82.31237370964988
2923,Mexican Grand Prix,18,2019,Haas F1 Team,MEDIUM,GRO,1.0,78.599,Qualifying,23.521621621621623,44.36486486486487,44.90270270270271,0.0,18.0,17.0,1.0,1.0,1.0,37.0,4.304,71,-0.09197222222222218,85.3662222222222,0.010554046220435967,84.58668633096306,,
2924,Mexican Grand Prix,18,2019,Haas F1 Team,MEDIUM,MAG,1.0,78.436,Qualifying,23.35357142857143,44.35357142857142,45.3,0.0,17.0,15.0,1.0,1.0,1.0,28.0,4.304,71,-0.05125925925925973,84.22970370370373,0.000558672156455609,84.14803165208443,0.005556359188445788,84.36735899152374
2925,Mexican Grand Prix,18,2019,McLaren,HARD,NOR,2.0,76.322,Qualifying,23.663888888888888,43.891666666666666,45.05833333333334,0.0,8.0,20.0,2.0,1.0,13.0,36.0,4.304,71,-0.12876666666666414,84.5628333333333,0.0014099437148210063,82.86048874296444,,
2926,Mexican Grand Prix,18,2019,McLaren,HARD,SAI,2.0,76.014,Qualifying,23.8,45.26,44.25,0.0,7.0,13.0,2.0,1.0,16.0,20.0,4.304,71,-0.06159851226377203,83.77994752714109,-0.005837944664030457,82.56933596837939,-0.002214000474604725,82.71491235567191
2927,Mexican Grand Prix,18,2019,McLaren,MEDIUM,SAI,3.0,76.014,Qualifying,23.457142857142856,39.84285714285714,46.37142857142857,0.0,7.0,13.0,3.0,1.0,36.0,35.0,4.304,71,-0.06159851226377203,83.77994752714109,-0.023908064351551923,82.21115339614296,,
2928,Mexican Grand Prix,18,2019,McLaren,SOFT,NOR,1.0,76.322,Qualifying,23.166666666666668,43.15833333333333,45.85833333333334,0.0,8.0,20.0,1.0,4.0,1.0,12.0,4.304,71,-0.12876666666666414,84.5628333333333,-0.4017999999999909,86.8309999999999,,
2929,Mexican Grand Prix,18,2019,McLaren,SOFT,SAI,1.0,76.014,Qualifying,23.166666666666664,43.38666666666667,45.78000000000001,0.0,7.0,13.0,1.0,4.0,1.0,15.0,4.304,71,-0.06159851226377203,83.77994752714109,-0.08882142857143174,84.45453571428577,-0.24531071428571133,85.64276785714284
2930,Mexican Grand Prix,18,2019,Mercedes,HARD,BOT,2.0,75.338,Qualifying,23.45142857142857,39.81714285714285,46.41142857142857,0.0,6.0,3.0,2.0,1.0,37.0,35.0,4.304,71,-0.08683809523809581,83.58301904761906,-0.01985161290322544,81.23167956989248,,
2931,Mexican Grand Prix,18,2019,Mercedes,HARD,HAM,2.0,75.262,Qualifying,23.56041666666667,41.266666666666666,45.76666666666666,0.0,3.0,1.0,2.0,1.0,24.0,48.0,4.304,71,-0.046047619047618456,82.04790476190473,-0.03997209146494638,82.53541864477758,-0.02991185218408591,81.88354910733503
2932,Mexican Grand Prix,18,2019,Mercedes,MEDIUM,BOT,1.0,75.338,Qualifying,23.51944444444445,44.46944444444444,44.91666666666666,0.0,6.0,3.0,1.0,4.0,1.0,36.0,4.304,71,-0.08683809523809581,83.58301904761906,-0.03538204707170233,82.02023563218387,,
2933,Mexican Grand Prix,18,2019,Mercedes,MEDIUM,HAM,1.0,75.262,Qualifying,23.339130434782607,44.00869565217391,45.31739130434782,0.0,3.0,1.0,1.0,4.0,1.0,23.0,4.304,71,-0.046047619047618456,82.04790476190473,-0.05942857142857362,82.22043809523811,-0.04740530925013797,82.12033686371099
2934,Mexican Grand Prix,18,2019,Racing Point,HARD,PER,2.0,76.687,Qualifying,23.57254901960784,41.46862745098039,45.71568627450981,0.0,11.0,7.0,2.0,1.0,21.0,51.0,4.304,71,-0.09152631578947495,83.83910526315795,-0.030623332094720075,82.77934827551262,,
2935,Mexican Grand Prix,18,2019,Racing Point,HARD,STR,2.0,78.065,Qualifying,23.433333333333337,39.64848484848485,46.49090909090909,0.0,16.0,12.0,2.0,1.0,38.0,33.0,4.304,71,-0.06735185185185241,84.27340740740742,0.023816247833621785,80.6467585788562,-0.003403542130549145,81.7130534271844
2936,Mexican Grand Prix,18,2019,Racing Point,MEDIUM,PER,1.0,76.687,Qualifying,23.254999999999995,43.77,45.585,0.0,11.0,7.0,1.0,1.0,1.0,20.0,4.304,71,-0.09152631578947495,83.83910526315795,-0.07823886639676542,83.88196457489882,,
2937,Mexican Grand Prix,18,2019,Racing Point,MEDIUM,STR,1.0,78.065,Qualifying,23.50810810810811,44.36486486486486,44.93243243243244,0.0,16.0,12.0,1.0,1.0,1.0,37.0,4.304,71,-0.06735185185185241,84.27340740740742,-0.060743548387096745,84.05645161290323,-0.06949120739193108,83.96920809390102
2938,Mexican Grand Prix,18,2019,Red Bull Racing,HARD,ALB,3.0,75.336,Qualifying,23.340740740740745,38.83703703703704,46.64814814814816,0.0,5.0,5.0,3.0,1.0,45.0,27.0,4.304,71,-0.05833547008547035,82.31616025641029,0.0022999999999998746,79.75631428571428,,
2939,Mexican Grand Prix,18,2019,Red Bull Racing,HARD,VER,2.0,74.758,Qualifying,23.52878787878788,42.131818181818176,45.6,0.0,4.0,6.0,2.0,1.0,6.0,66.0,4.304,71,,,-0.02041438934731589,82.00626234189713,,
2940,Mexican Grand Prix,18,2019,Red Bull Racing,MEDIUM,ALB,1.0,75.336,Qualifying,23.178571428571438,43.27857142857143,45.721428571428575,0.0,5.0,5.0,1.0,4.0,1.0,14.0,4.304,71,-0.05833547008547035,82.31616025641029,-0.11597142857142757,82.82225714285717,,
2941,Mexican Grand Prix,18,2019,Red Bull Racing,MEDIUM,ALB,2.0,75.336,Qualifying,23.75,44.63,44.67333333333334,0.0,5.0,5.0,2.0,1.0,15.0,30.0,4.304,71,-0.05833547008547035,82.31616025641029,-0.012200000000000304,81.46598333333331,,
2942,Mexican Grand Prix,18,2019,Red Bull Racing,MEDIUM,VER,1.0,74.758,Qualifying,22.96,42.28,46.02,0.0,4.0,6.0,1.0,4.0,1.0,5.0,4.304,71,,,,,,
2943,Mexican Grand Prix,18,2019,Renault,HARD,HUL,2.0,76.885,Qualifying,23.586538461538467,41.659615384615385,45.64423076923077,0.0,12.0,10.0,2.0,1.0,19.0,52.0,4.304,71,-0.06892156862745182,84.14735294117648,-0.03788756169086698,83.32159385952366,,
2944,Mexican Grand Prix,18,2019,Renault,HARD,RIC,1.0,76.933,Qualifying,23.528,43.728,45.284,0.0,13.0,8.0,1.0,1.0,1.0,50.0,4.304,71,-0.07253741496598662,84.11781632653063,-0.052921473874961406,83.72293506493506,,
2945,Mexican Grand Prix,18,2019,Renault,MEDIUM,HUL,1.0,76.885,Qualifying,23.18333333333333,43.577777777777776,45.68333333333333,0.0,12.0,10.0,1.0,1.0,1.0,18.0,4.304,71,-0.06892156862745182,84.14735294117648,-0.14519090909090876,84.74081818181816,,
2946,Mexican Grand Prix,18,2019,Renault,MEDIUM,RIC,2.0,76.933,Qualifying,23.357142857142858,38.31428571428572,46.57142857142858,0.0,13.0,8.0,2.0,1.0,51.0,21.0,4.304,71,-0.07253741496598662,84.11781632653063,0.030320839874412312,78.69525765306118,,
2947,Mexican Grand Prix,18,2019,Toro Rosso,HARD,GAS,2.0,76.586,Qualifying,23.645,43.9975,45.105,0.0,10.0,9.0,2.0,1.0,10.0,40.0,4.304,71,-0.07729166666666709,84.16416666666667,-0.062260201208754605,84.33644286572321,,
2948,Mexican Grand Prix,18,2019,Toro Rosso,HARD,KVY,2.0,76.469,Qualifying,23.72058823529412,44.57647058823529,44.76176470588237,0.0,9.0,11.0,2.0,1.0,11.0,34.0,4.304,71,-0.08242276949665119,83.87924130481743,-0.034654898741104015,83.10775971538038,-0.048457549974929306,83.72210129055179
2949,Mexican Grand Prix,18,2019,Toro Rosso,MEDIUM,GAS,3.0,76.586,Qualifying,23.36190476190476,38.41428571428572,46.519047619047626,0.0,10.0,9.0,3.0,1.0,50.0,21.0,4.304,71,-0.07729166666666709,84.16416666666667,-0.026495588235295214,82.12042058823535,,
2950,Mexican Grand Prix,18,2019,Toro Rosso,MEDIUM,KVY,3.0,76.469,Qualifying,23.319230769230767,38.746153846153845,46.67307692307692,0.0,9.0,11.0,3.0,1.0,45.0,26.0,4.304,71,-0.08242276949665119,83.87924130481743,-0.03629044394281406,82.93047830448955,-0.031393016089054634,82.52544944636244
